,SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,Unnamed: 8
4452,HL1148,Câmera,5,Juliana,Silva,12/15/2018,Goiás,2100,
4461,HL4379,Televisão,4,Luana,Santos,2/23/2018,Goiás,2500,
4463,HL2714,Tablet,2,Caio,Moura,10/11/2018,Goiás,1600,
4486,HL9962,Android,5,Raíssa,Oliveira,8/26/2018,Goiás,3400,
4509,HL1918,iPhone,3,Guilherme,Rachide,7/16/2018,Goiás,5300,
4510,HL2714,Tablet,5,Lorena,Kohn,10/4/2018,Goiás,1600,
4520,HL4379,Televisão,1,Raphael,Coelho,8/26/2018,Goiás,2500,
4528,HL9962,Android,2,Maria,Junior,12/24/2018,Goiás,3400,
4534,HL1918,iPhone,1,Myllena,Corrêa,6/12/2018,Goiás,5300,
4545,HL4379,Televisão,1,Anna,Silva,9/15/2018,Goiás,2500,
4546,HL1148,Câmera,2,Bianca,Paz,9/7/2018,Goiás,2100,
4548,HL4379,Televisão,1,William,Mendonça,3/9/2018,Goiás,2500,
4563,HL7348,SmartWatch,3,Raíssa,Nimer,11/16/2018,Goiás,1400,
4581,HL2714,Tablet,1,Fernanda,Rubim,10/11/2018,Goiás,1600,
4625,HL1148,Câmera,1,Gabriela,Mello,12/1/2018,Goiás,2100,
4635,HL7348,SmartWatch,3,Anna,Figueiredo,4/13/2018,Goiás,1400,
4636,HL1918,iPhone,1,Fernanda,Rubim,1/4/2018,Goiás,5300,
4641,HL9962,Android,4,Gabriel,Soares,9/2/2018,Goiás,3400,
4649,HL7348,SmartWatch,1,Karina,Camara,11/18/2018,Goiás,1400,
4680,HL1918,iPhone,5,Lucas,Fontoura,7/20/2018,Goiás,5300,
4681,HL1918,iPhone,5,João,Júnior,9/3/2018,Goiás,5300,
4690,HL4379,Televisão,3,Deysiane,Bach,4/9/2018,Goiás,2500,
4707,HL9962,Android,4,Marina,Miranda,7/17/2018,Goiás,3400,
4721,HL1918,iPhone,1,Ylana,Teraoka,1/15/2018,Goiás,5300,
4771,HL8851,Notebook,2,Norman,Jimbo,5/4/2018,Goiás,3500,
4785,HL1918,iPhone,5,João,Costa,8/14/2018,Goiás,5300,
4787,HL7348,SmartWatch,3,Matheus,Delgado,7/19/2018,Goiás,1400,
4792,HL1918,iPhone,1,Pedro,Costa,3/28/2018,Goiás,5300,
4795,HL7348,SmartWatch,3,Fernanda,Silva,12/26/2018,Goiás,1400,
4835,HL8851,Notebook,4,Caio,Silva,11/8/2018,Goiás,3500,
4848,HL4379,Televisão,5,Sthefeson,Kohn,3/12/2018,Goiás,2500,
4864,HL1918,iPhone,5,Luiz,Conceição,12/19/2018,Goiás,5300,
4873,HL2714,Tablet,5,Alvaro,Kranz,4/6/2018,Goiás,1600,
4886,HL2714,Tablet,1,Hércules,Moreira,6/19/2018,Goiás,1600,
4887,HL9962,Android,5,Roberta,Nogueira,4/21/2018,Goiás,3400,
4891,HL4379,Televisão,5,Pedro,Costa,5/27/2018,Goiás,2500,
4902,HL1918,iPhone,2,Juliana,Goes,3/2/2018,Goiás,5300,
4909,HL8851,Notebook,3,Thales,Gouvêa,2/20/2018,Goiás,3500,
4916,HL2714,Tablet,3,Renan,Ventura,11/25/2018,Goiás,1600,
4919,HL4379,Televisão,2,Luis,Garcia,12/24/2018,Goiás,2500,
4937,HL7348,SmartWatch,4,João,Castilho,9/29/2018,Goiás,1400,
4979,HL8851,Notebook,4,Willian,Albino,12/6/2018,Goiás,3500,
5002,HL1148,Câmera,2,Thays,Castro,11/3/2018,Goiás,2100,
5006,HL4379,Televisão,3,Rafael,Rocha,10/6/2018,Goiás,2500,
5007,HL4379,Televisão,3,Priscila,Carvalho,12/20/2018,Goiás,2500,
5019,HL4379,Televisão,2,Luíza,Garcia,7/21/2018,Goiás,2500,
5034,HL4379,Televisão,3,Laís,Oliveira,8/6/2018,Goiás,2500,
5035,HL4379,Televisão,3,Danilo,Rubim,2/5/2018,Goiás,2500,
5036,HL4379,Televisão,5,Pedro,Santos,7/23/2018,Goiás,2500,
5037,HL1148,Câmera,5,Raphael,Filho,5/18/2018,Goiás,2100,
5070,HL4379,Televisão,3,Juliana,Pacheco,2/18/2018,Goiás,2500,
5090,HL7348,SmartWatch,3,Antonio,Manhães,7/7/2018,Goiás,1400,
5093,HL7348,SmartWatch,2,Eduardo,Vargas,1/8/2018,Goiás,1400,
5125,HL9962,Android,1,Felipe,Jorge,9/6/2018,Goiás,3400,
5161,HL1148,Câmera,3,Lais,Candido,7/19/2018,Goiás,2100,
5163,HL9962,Android,4,Mateus,Polastri,9/23/2018,Goiás,3400,
5170,HL1148,Câmera,3,Victor,Ferreira,9/19/2018,Goiás,2100,
5182,HL1918,iPhone,4,Matheus,Miranda,9/5/2018,Goiás,5300,
5203,HL1148,Câmera,2,Luíza,Melo,5/21/2018,Goiás,2100,
5207,HL1918,iPhone,1,Yasmim,Bittencourt,9/4/2018,Goiás,5300,
5226,HL1148,Câmera,4,Rodrigo,Feijo,3/9/2018,Goiás,2100,
5228,HL1918,iPhone,3,Caio,Moraes,10/22/2018,Goiás,5300,
5239,HL2714,Tablet,3,Eduardo,Quindeler,11/9/2018,Goiás,1600,
5252,HL2714,Tablet,5,Alexandre,Dantas,7/2/2018,Goiás,1600,
5254,HL8851,Notebook,2,Victor,Zakhm,7/27/2018,Goiás,3500,
5257,HL1148,Câmera,5,Wilson,Miranda,5/21/2018,Goiás,2100,
5260,HL8851,Notebook,2,Maria,Mello,4/9/2018,Goiás,3500,
5277,HL8851,Notebook,3,Raísa,Rodrigues,11/9/2018,Goiás,3500,
5291,HL4379,Televisão,3,Daniel,Monteiro,1/25/2018,Goiás,2500,
5293,HL7348,SmartWatch,2,Caio,Affonso,8/9/2018,Goiás,1400,
5295,HL1918,iPhone,3,Nina,Magalhães,8/14/2018,Goiás,5300,
5316,HL1148,Câmera,3,Isabela,Chagas,9/10/2018,Goiás,2100,
5352,HL1918,iPhone,1,Jéssica,Resinente,2/4/2018,Goiás,5300,
5360,HL1918,iPhone,5,Aline,Andrade,10/4/2018,Goiás,5300,
5361,HL2714,Tablet,3,Rachel,Restum,12/19/2018,Goiás,1600,
5375,HL1148,Câmera,4,João,Araujo,11/3/2018,Goiás,2100,
5376,HL8851,Notebook,4,Thayna,Martins,6/19/2018,Goiás,3500,
5377,HL9962,Android,3,Milena,Alcoforado,5/23/2018,Goiás,3400,
5398,HL1918,iPhone,4,Jônatas,Soares,4/16/2018,Goiás,5300,
5410,HL1918,iPhone,2,Daniel,Sousa,11/5/2018,Goiás,5300,
5411,HL1918,iPhone,5,Nina,Magalhães,9/19/2018,Goiás,5300,
5419,HL1918,iPhone,4,Leticia,Mesquita,1/2/2018,Goiás,5300,
5422,HL4379,Televisão,5,Pedro,Dalforne,1/28/2018,Goiás,2500,
5427,HL9962,Android,2,Anderson,Cavalcanti,11/19/2018,Goiás,3400,
5432,HL4379,Televisão,5,Miguel,Carneiro,1/8/2018,Goiás,2500,
5439,HL9962,Android,1,Henrique,Lencastre,4/16/2018,Goiás,3400,
5487,HL1148,Câmera,3,Luíza,Garcia,10/15/2018,Goiás,2100,
5515,HL1918,iPhone,4,Luíza,Goulart,2/14/2018,Goiás,5300,
5525,HL1918,iPhone,3,Rafaela,Gomes,6/20/2018,Goiás,5300,
5543,HL1918,iPhone,3,Bianca,Allevato,8/22/2018,Goiás,5300,
5553,HL1148,Câmera,3,Ana,Michetti,6/13/2018,Goiás,2100,
5578,HL1918,iPhone,5,Gabriella,Sagrillo,4/3/2018,Goiás,5300,
5599,HL4379,Televisão,4,Lara,Moreira,2/9/2018,Goiás,2500,
5605,HL7348,SmartWatch,1,Beatriz,Almeida,10/23/2018,Goiás,1400,
5609,HL7348,SmartWatch,2,Gabriela,Cavalcanti,6/8/2018,Goiás,1400,
5618,HL1148,Câmera,3,Camilla,Cardeman,3/27/2018,Goiás,2100,
5620,HL7348,SmartWatch,4,Luã,Sá,12/29/2018,Goiás,1400,
5622,HL4379,Televisão,2,Sthefeson,Pereira,1/5/2018,Goiás,2500,
5624,HL1148,Câmera,4,Lais,Candido,4/22/2018,Goiás,2100,
5644,HL7348,SmartWatch,3,Rilson,Dias,12/28/2018,Goiás,1400,
5649,HL8851,Notebook,5,Luiza,Procaci,5/19/2018,Goiás,3500,
5660,HL8851,Notebook,5,Sandy,Figueiredo,9/6/2018,Goiás,3500,
5680,HL4379,Televisão,1,Beatriz,Nogueira,9/28/2018,Goiás,2500,
5765,HL1148,Câmera,2,Breno,Varella,6/14/2018,Goiás,2100,
5809,HL1148,Câmera,1,Myllena,Corrêa,1/24/2018,Goiás,2100,
5855,HL4379,Televisão,2,Gabriel,Puntel,7/4/2018,Goiás,2500,
5875,HL8851,Notebook,4,Wilson,Farias,4/12/2018,Goiás,3500,
5894,HL9962,Android,4,Marcelo,Guadagnino,5/6/2018,Goiás,3400,
5919,HL1148,Câmera,1,Michelle,Miura,10/12/2018,Goiás,2100,
5928,HL1918,iPhone,4,Gustavo,Thome,6/13/2018,Goiás,5300,
5942,HL7348,SmartWatch,1,Roberta,Teixeira,8/6/2018,Goiás,1400,
5961,HL8851,Notebook,1,Marcelo,Pereira,6/9/2018,Goiás,3500,
5973,HL9962,Android,3,Arthur,Rocha,3/21/2018,Goiás,3400,
5979,HL1148,Câmera,5,Beatriz,Almeida,1/3/2018,Goiás,2100,
6010,HL1918,iPhone,5,Carolina,Abrahão,10/29/2018,Goiás,5300,
6031,HL4379,Televisão,4,Caroll,Johnson,1/16/2018,Goiás,2500,
6062,HL1918,iPhone,4,Thales,Gouvêa,5/11/2018,Goiás,5300,
6080,HL1918,iPhone,3,João,Júnior,12/19/2018,Goiás,5300,
6092,HL1918,iPhone,2,Diego,Marchesi,3/1/2018,Goiás,5300,
6116,HL4379,Televisão,2,Raul,Junqueira,12/23/2018,Goiás,2500,
6120,HL4379,Televisão,2,Jônatas,Soares,5/22/2018,Goiás,2500,
6139,HL1148,Câmera,1,João,Menezes,1/31/2018,Goiás,2100,
6144,HL2714,Tablet,5,Anderson,Cavalcanti,4/8/2018,Goiás,1600,
6159,HL1918,iPhone,5,Thiago,Lima,9/16/2018,Goiás,5300,
6177,HL4379,Televisão,1,Beatriz,Silva,4/14/2018,Goiás,2500,
6202,HL1918,iPhone,2,Isabela,Rodrigues,9/8/2018,Goiás,5300,
6219,HL1918,iPhone,4,Mônica,Rotolo,1/15/2018,Goiás,5300,
6242,HL7348,SmartWatch,5,Jeferson,Costa,3/20/2018,Goiás,1400,
6274,HL1918,iPhone,4,Lucas,Villanova,3/27/2018,Goiás,5300,
6275,HL4379,Televisão,5,Lucas,Monte,8/11/2018,Goiás,2500,
6284,HL9962,Android,1,Ana,Silva,10/5/2018,Goiás,3400,
6295,HL4379,Televisão,1,Lívia,Tanaka,6/12/2018,Goiás,2500,
6302,HL4379,Televisão,3,Lucas,Freitas,6/30/2018,Goiás,2500,
6326,HL4379,Televisão,4,Pedro,Conceição,5/14/2018,Goiás,2500,
6336,HL7348,SmartWatch,5,Debora,Silva,6/12/2018,Goiás,1400,
6341,HL1148,Câmera,4,Rodrigo,Mendes,7/20/2018,Goiás,2100,
6366,HL9962,Android,5,Stefan,Nunes,11/12/2018,Goiás,3400,
6370,HL4379,Televisão,1,Daniela,Rosa,1/13/2018,Goiás,2500,
6373,HL4379,Televisão,4,Breno,Costa,3/3/2018,Goiás,2500,
6378,HL2714,Tablet,1,Thiago,Nóbrega,11/5/2018,Goiás,1600,
6401,HL4379,Televisão,5,Henrique,Lencastre,5/7/2018,Goiás,2500,
6404,HL4379,Televisão,1,Jônatas,Tanaka,8/23/2018,Goiás,2500,
6423,HL4379,Televisão,5,Thayane,Resende,4/23/2018,Goiás,2500,
6436,HL2714,Tablet,2,Myllena,Corrêa,8/27/2018,Goiás,1600,
6454,HL1918,iPhone,4,Thaís,Ribeiro,8/29/2018,Goiás,5300,
6456,HL9962,Android,3,Marina,Aragão,9/30/2018,Goiás,3400,
6467,HL4379,Televisão,2,Michelle,Miura,8/14/2018,Goiás,2500,
6471,HL2714,Tablet,4,Eric,Carvalho,6/2/2018,Goiás,1600,
6486,HL8851,Notebook,4,Guilherme,Jordao,1/6/2018,Goiás,3500,
6492,HL4379,Televisão,5,Isabela,Rodrigues,10/25/2018,Goiás,2500,
6503,HL4379,Televisão,5,Ives,Teixeira,10/23/2018,Goiás,2500,
6523,HL7348,SmartWatch,5,Gabriela,Aliani,8/15/2018,Goiás,1400,
6533,HL9962,Android,2,Isabela,Rodrigues,11/13/2018,Goiás,3400,
6542,HL4379,Televisão,4,Gabriela,Mello,12/26/2018,Goiás,2500,
6544,HL1918,iPhone,4,Thales,Portillo,11/7/2018,Goiás,5300,
6612,HL1148,Câmera,5,Clara,Bruno,5/22/2018,Goiás,2100,
6640,HL1918,iPhone,4,Izabel,Miura,1/3/2018,Goiás,5300,
6693,HL8851,Notebook,3,Mateus,Franco,2/25/2018,Goiás,3500,
6697,HL1918,iPhone,5,Mariana,Barrozo,10/3/2018,Goiás,5300,
6700,HL2714,Tablet,5,Amanda,Gontijo,3/1/2018,Goiás,1600,
6714,HL1918,iPhone,4,Rafael,Guimarães,10/25/2018,Goiás,5300,
6737,HL7348,SmartWatch,3,Philipe,Morete,1/4/2018,Goiás,1400,
6752,HL2714,Tablet,4,Sandy,Figueiredo,8/6/2018,Goiás,1600,
6754,HL7348,SmartWatch,4,Maria,Mello,1/27/2018,Goiás,1400,
6756,HL2714,Tablet,5,Bernardo,Nauenberg,10/17/2018,Goiás,1600,
6767,HL1918,iPhone,2,Thayane,Resende,7/17/2018,Goiás,5300,
6769,HL4379,Televisão,4,Juan,Fernandes,11/25/2018,Goiás,2500,
6812,HL2714,Tablet,1,Luiza,Marques,11/11/2018,Goiás,1600,
6816,HL4379,Televisão,3,Viviane,Cunha,11/26/2018,Goiás,2500,
6864,HL9962,Android,2,Thais,Rodrigues,4/24/2018,Goiás,3400,
6870,HL1918,iPhone,2,Lucas,Reis,2/18/2018,Goiás,5300,
6883,HL9962,Android,1,Diego,Rodrigues,12/16/2018,Goiás,3400,
6930,HL9962,Android,5,Luana,Santana,7/25/2018,Goiás,3400,
6949,HL1918,iPhone,4,Gabriel,Puntel,1/31/2018,Goiás,5300,
6968,HL8851,Notebook,1,Luiza,Procaci,5/15/2018,Goiás,3500,
6976,HL4379,Televisão,3,Felipe,Mello,11/5/2018,Goiás,2500,
6988,HL9962,Android,1,Natalia,Marinho,1/10/2018,Goiás,3400,
6991,HL4379,Televisão,2,Matheus,Miranda,7/17/2018,Goiás,2500,
6994,HL1918,iPhone,2,Luísa,Fonseca,6/20/2018,Goiás,5300,
6998,HL4379,Televisão,5,Renan,Melo,11/4/2018,Goiás,2500,
7006,HL4379,Televisão,5,Luiz,Almeida,3/20/2018,Goiás,2500,
7022,HL7348,SmartWatch,1,Luiza,Johnson,6/8/2018,Goiás,1400,
7051,HL4379,Televisão,2,Rodrigo,Ramos,6/22/2018,Goiás,2500,
7074,HL1148,Câmera,5,Rodrigo,Silva,7/19/2018,Goiás,2100,
7084,HL4379,Televisão,4,Carlos,Souza,5/13/2018,Goiás,2500,
7093,HL4379,Televisão,1,Isabel,Leite,10/30/2018,Goiás,2500,
7129,HL1148,Câmera,5,Luiza,Cabral,1/15/2018,Goiás,2100,
7141,HL1148,Câmera,3,Jonatas,Passos,5/19/2018,Goiás,2100,
7187,HL4379,Televisão,1,Breno,Godoy,3/9/2018,Goiás,2500,
7196,HL1918,iPhone,1,Izabel,Lopes,6/10/2018,Goiás,5300,
7202,HL1918,iPhone,2,Lucas,Junior,12/31/2018,Goiás,5300,
7222,HL1918,iPhone,3,Thaís,Moura,6/29/2018,Goiás,5300,
7229,HL7348,SmartWatch,2,Matheus,Ramos,7/15/2018,Goiás,1400,
7232,HL1918,iPhone,1,Juliana,Guimarães,11/27/2018,Goiás,5300,
7272,HL4379,Televisão,4,Lenon,Fernandes,4/19/2018,Goiás,2500,
7284,HL1918,iPhone,5,Jônatas,Tanaka,8/8/2018,Goiás,5300,
7296,HL7348,SmartWatch,4,Priscila,Suzano,3/2/2018,Goiás,1400,
7303,HL7348,SmartWatch,2,Lucas,Almeida,8/8/2018,Goiás,1400,
7319,HL4379,Televisão,5,Vitor,Boccaletti,9/17/2018,Goiás,2500,
7322,HL2714,Tablet,1,Ana,Carvalho,12/11/2018,Goiás,1600,
7347,HL1918,iPhone,2,Alex,Fernandes,6/21/2018,Goiás,5300,
7353,HL1918,iPhone,4,Guilherme,Lima,3/9/2018,Goiás,5300,
7363,HL1918,iPhone,5,João,Junior,4/8/2018,Goiás,5300,
7372,HL1918,iPhone,3,Milena,Almeida,12/2/2018,Goiás,5300,
7386,HL2714,Tablet,5,Jônatas,Soares,6/29/2018,Goiás,1600,
7395,HL1918,iPhone,2,Hércules,Júnior,11/9/2018,Goiás,5300,
7413,HL1918,iPhone,5,Marina,Marins,6/30/2018,Goiás,5300,
7423,HL1148,Câmera,4,João,Guadagnino,5/15/2018,Goiás,2100,
7444,HL4379,Televisão,1,Andre,Sampaio,12/23/2018,Goiás,2500,
7452,HL7348,SmartWatch,1,Wilson,Brandão,9/14/2018,Goiás,1400,
7462,HL4379,Televisão,3,Isabella,Montanholi,1/23/2018,Goiás,2500,
7490,HL1148,Câmera,3,Mariane,Ferreira,11/10/2018,Goiás,2100,
7502,HL1918,iPhone,1,Adriana,Carneiro,8/28/2018,Goiás,5300,
7528,HL7348,SmartWatch,4,Raissa,Sales,1/18/2018,Goiás,1400,
7538,HL8851,Notebook,4,Pedro,Conceição,12/22/2018,Goiás,3500,
7546,HL2714,Tablet,4,Luis,Garcia,2/3/2018,Goiás,1600,
7551,HL1918,iPhone,1,Bruno,Ursulino,5/7/2018,Goiás,5300,
7552,HL4379,Televisão,5,Lucas,Rocha,12/17/2018,Goiás,2500,
7571,HL1918,iPhone,3,Luana,Santos,6/28/2018,Goiás,5300,
7586,HL1918,iPhone,2,Nathan,Cunha,6/15/2018,Goiás,5300,
7593,HL1918,iPhone,2,Bruna,Rangel,4/5/2018,Goiás,5300,
7605,HL7348,SmartWatch,5,Kimberly,Sad,6/14/2018,Goiás,1400,
7609,HL9962,Android,1,Jônatas,Tanaka,9/10/2018,Goiás,3400,
7615,HL1918,iPhone,5,Izabel,Lopes,1/1/2018,Goiás,5300,
7618,HL7348,SmartWatch,2,Elaine,Santos,3/14/2018,Goiás,1400,
7628,HL4379,Televisão,4,Myllena,Corrêa,2/19/2018,Goiás,2500,
7631,HL7348,SmartWatch,5,Daniel,Costa,11/10/2018,Goiás,1400,
7642,HL1918,iPhone,4,Isabelle,Firmino,7/10/2018,Goiás,5300,
7663,HL2714,Tablet,4,Lucas,Valim,10/1/2018,Goiás,1600,
7669,HL1918,iPhone,3,Luana,Santana,9/10/2018,Goiás,5300,
7671,HL8851,Notebook,5,Thales,Andrade,5/8/2018,Goiás,3500,
7708,HL4379,Televisão,5,Alon,Pestana,6/13/2018,Goiás,2500,
7715,HL4379,Televisão,4,André,Alves,6/26/2018,Goiás,2500,
7728,HL1918,iPhone,3,Rodrigo,Alves,9/17/2018,Goiás,5300,
7747,HL7348,SmartWatch,1,Gabriel,Ribeiro,5/14/2018,Goiás,1400,
7748,HL1918,iPhone,3,Rebeca,Taylor,9/9/2018,Goiás,5300,
7752,HL8851,Notebook,4,Roberta,Teixeira,10/23/2018,Goiás,3500,
7776,HL1918,iPhone,5,Isabela,Resende,2/12/2018,Goiás,5300,
7782,HL7348,SmartWatch,2,Lucas,Valim,12/11/2018,Goiás,1400,
7797,HL9962,Android,3,Breno,Godoy,4/8/2018,Goiás,3400,
7811,HL9962,Android,2,Eduardo,Veiga,10/31/2018,Goiás,3400,
7836,HL1918,iPhone,3,João,Costa,2/16/2018,Goiás,5300,
7844,HL7348,SmartWatch,1,Guilherme,Assis,12/14/2018,Goiás,1400,
7849,HL1918,iPhone,2,Hanna,Fonseca,8/9/2018,Goiás,5300,
7855,HL8851,Notebook,1,Caroline,Aquino,5/28/2018,Goiás,3500,
7856,HL1918,iPhone,2,Maria,Assumpção,4/5/2018,Goiás,5300,
7875,HL1148,Câmera,5,Allan,Candido,2/10/2018,Goiás,2100,
7918,HL8851,Notebook,5,Raíza,Lopes,9/22/2018,Goiás,3500,
7929,HL4379,Televisão,3,Maria,Correa,6/22/2018,Goiás,2500,
7941,HL1148,Câmera,1,Carlos,Assis,5/15/2018,Goiás,2100,
7958,HL4379,Televisão,5,Pedro,Conceição,8/7/2018,Goiás,2500,
7961,HL1148,Câmera,5,Matheus,Gomes,2/9/2018,Goiás,2100,
7966,HL1148,Câmera,2,Raul,Silveira,1/21/2018,Goiás,2100,
7978,HL7348,SmartWatch,3,Bruno,Temporal,4/7/2018,Goiás,1400,
7981,HL4379,Televisão,1,Bruna,Silveira,11/1/2018,Goiás,2500,
7997,HL7348,SmartWatch,5,Wendela,Mariz,7/11/2018,Goiás,1400,
8000,HL1918,iPhone,4,Manuela,Merege,1/3/2018,Goiás,5300,
8018,HL1918,iPhone,3,Gabrielle,Figueiredo,2/6/2018,Goiás,5300,
8033,HL1918,iPhone,4,Ruan,Lopes,11/11/2018,Goiás,5300,
8109,HL7348,SmartWatch,2,Pedro,Cardoso,9/4/2018,Goiás,1400,
8112,HL1918,iPhone,1,Gabriella,Lopes,12/19/2018,Goiás,5300,
8116,HL4379,Televisão,5,Fernanda,Coutinho,8/16/2018,Goiás,2500,
8117,HL1918,iPhone,4,Rafael,Wajnsztok,11/6/2018,Goiás,5300,
8141,HL1918,iPhone,4,Antônio,Soares,9/17/2018,Goiás,5300,
8147,HL1918,iPhone,5,Raissa,Negrelli,3/31/2018,Goiás,5300,
8149,HL9962,Android,2,Giuseppe,Bhering,2/8/2018,Goiás,3400,
8160,HL9962,Android,2,Luísa,Fonseca,2/23/2018,Goiás,3400,
8166,HL1918,iPhone,1,Thiago,Veiga,9/28/2018,Goiás,5300,
8171,HL7348,SmartWatch,4,Luiza,Ribeiro,10/9/2018,Goiás,1400,
8190,HL1918,iPhone,2,Guilherme,Santos,1/1/2018,Goiás,5300,
8220,HL1918,iPhone,2,Helena,Chafin,10/23/2018,Goiás,5300,
8263,HL4379,Televisão,5,Giulia,Lopes,4/12/2018,Goiás,2500,
8268,HL2714,Tablet,4,Ylana,Teraoka,6/5/2018,Goiás,1600,
8269,HL1148,Câmera,2,Ulisses,Quinto,9/5/2018,Goiás,2100,
8311,HL8851,Notebook,5,Daniel,Ortiz,1/13/2018,Goiás,3500,
8312,HL7348,SmartWatch,5,João,Matheus,8/26/2018,Goiás,1400,
8320,HL1918,iPhone,1,Isabel,Leite,4/30/2018,Goiás,5300,
8326,HL7348,SmartWatch,2,Julia,Teixeira,3/14/2018,Goiás,1400,
8342,HL1918,iPhone,5,Lorena,Carvalho,5/24/2018,Goiás,5300,
8355,HL1918,iPhone,2,Bianca,Allevato,8/7/2018,Goiás,5300,
8363,HL2714,Tablet,2,Carlos,Silva,1/6/2018,Goiás,1600,
8381,HL1918,iPhone,2,Carolina,Alfradique,6/15/2018,Goiás,5300,
8383,HL8851,Notebook,1,Anna,Maia,10/19/2018,Goiás,3500,
8386,HL9962,Android,5,Katharina,Barros,2/27/2018,Goiás,3400,
8389,HL8851,Notebook,5,Pedro,Macckione,8/2/2018,Goiás,3500,
8405,HL4379,Televisão,1,Maria,Mello,7/29/2018,Goiás,2500,
8416,HL4379,Televisão,3,Bruna,Silva,6/27/2018,Goiás,2500,
8423,HL4379,Televisão,3,Arthur,Portela,6/4/2018,Goiás,2500,
8428,HL9962,Android,5,Gabrielle,Viríssimo,11/29/2018,Goiás,3400,
8455,HL7348,SmartWatch,2,Luiz,Mendonça,4/18/2018,Goiás,1400,
8456,HL4379,Televisão,1,Samara,Pinto,6/7/2018,Goiás,2500,
8472,HL8851,Notebook,5,Victor,Lira,3/5/2018,Goiás,3500,
8476,HL4379,Televisão,2,Bianca,Piero,7/30/2018,Goiás,2500,
8511,HL1918,iPhone,5,Giovanna,Santos,5/6/2018,Goiás,5300,
8553,HL1918,iPhone,3,Victor,Gomes,11/1/2018,Goiás,5300,
8555,HL1148,Câmera,5,Fabio,Boccaletti,6/21/2018,Goiás,2100,
8561,HL1148,Câmera,5,Adriana,Passos,7/6/2018,Goiás,2100,
8589,HL2714,Tablet,5,Pedro,Macckione,10/27/2018,Goiás,1600,
8590,HL8851,Notebook,5,Leandro,Ferreira,12/15/2018,Goiás,3500,
8597,HL1918,iPhone,2,Guilherme,Monteiro,3/6/2018,Goiás,5300,
8613,HL1918,iPhone,2,Caio,Cardoso,2/6/2018,Goiás,5300,
8638,HL8851,Notebook,1,Sandy,Moreira,1/22/2018,Goiás,3500,
8652,HL4379,Televisão,3,Lucas,Neto,2/12/2018,Goiás,2500,
8655,HL2714,Tablet,4,Thiago,Nóbrega,1/23/2018,Goiás,1600,
8662,HL8851,Notebook,1,Thiago,Nóbrega,10/28/2018,Goiás,3500,
8681,HL9962,Android,2,Lucas,Baptista,7/26/2018,Goiás,3400,
8705,HL2714,Tablet,1,Luíza,Goulart,3/7/2018,Goiás,1600,
8706,HL2714,Tablet,5,Arthur,Souza,11/17/2018,Goiás,1600,
8709,HL1918,iPhone,3,João,Aires,7/26/2018,Goiás,5300,
8726,HL2714,Tablet,3,Beatriz,Silva,7/1/2018,Goiás,1600,
8730,HL2714,Tablet,3,Bruno,Salomão,12/25/2018,Goiás,1600,
8760,HL4379,Televisão,1,João,Castilho,2/6/2018,Goiás,2500,
8772,HL7348,SmartWatch,1,Guilherme,Marchesi,12/4/2018,Goiás,1400,
8781,HL4379,Televisão,3,Khaio,Mesquita,9/14/2018,Goiás,2500,
8795,HL1918,iPhone,3,Raul,Silveira,7/24/2018,Goiás,5300,
8822,HL9962,Android,2,Tadeu,Sousa,9/11/2018,Goiás,3400,
8829,HL7348,SmartWatch,5,Luiz,Xavier,12/16/2018,Goiás,1400,
8845,HL1148,Câmera,2,Stephanie,Novak,12/14/2018,Goiás,2100,
8850,HL1918,iPhone,2,Isabela,Teixeira,6/6/2018,Goiás,5300,
8860,HL1148,Câmera,1,Matheus,Santos,2/21/2018,Goiás,2100,
8864,HL8851,Notebook,2,Andre,Nóbrega,11/15/2018,Goiás,3500,
8865,HL4379,Televisão,4,Barbara,Procaci,8/15/2018,Goiás,2500,
8869,HL1148,Câmera,2,Henrique,Silva,10/30/2018,Goiás,2100,
8914,HL1918,iPhone,4,Renan,Nascimento,12/11/2018,Goiás,5300,
8916,HL1918,iPhone,5,Juliana,Souza,12/3/2018,Goiás,5300,
8930,HL1918,iPhone,3,Ylana,Teraoka,10/9/2018,Goiás,5300,
8932,HL9962,Android,5,Gabriela,Cavalcanti,9/20/2018,Goiás,3400,
8945,HL4379,Televisão,4,Raphael,Coelho,7/5/2018,Goiás,2500,
8959,HL9962,Android,3,Ana,Leite,10/23/2018,Goiás,3400,
8964,HL1918,iPhone,1,Stefan,Santos,8/24/2018,Goiás,5300,
8990,HL9962,Android,1,Deysiane,Medronho,7/14/2018,Goiás,3400,
8999,HL2714,Tablet,4,Raphael,Ferman,6/27/2018,Goiás,1600,
9004,HL1918,iPhone,3,Luiz,Freire,9/3/2018,Goiás,5300,
9023,HL4379,Televisão,3,Luiz,Almeida,12/29/2018,Goiás,2500,
9025,HL8851,Notebook,3,Cícero,Ramos,9/9/2018,Goiás,3500,
9029,HL4379,Televisão,1,Cassio,Faria,6/10/2018,Goiás,2500,
9091,HL1918,iPhone,5,Ana,Silva,3/25/2018,Goiás,5300,
9136,HL2714,Tablet,5,Diego,Rodrigues,11/16/2018,Goiás,1600,
9143,HL7348,SmartWatch,4,Luiza,Cabral,2/13/2018,Goiás,1400,
