,SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,Unnamed: 8
4604,HL2714,Tablet,3,Carla,Zakhm,10/12/2018,Porto Alegre,1600,
4624,HL7348,SmartWatch,1,Rodrigo,Ramos,11/11/2018,Porto Alegre,1400,
4626,HL4379,Televisão,1,Carolina,Vasconcelos,1/8/2018,Porto Alegre,2500,
4631,HL8851,Notebook,1,Thiago,Veiga,2/7/2018,Porto Alegre,3500,
4652,HL9962,Android,1,Victor,Lira,8/23/2018,Porto Alegre,3400,
4682,HL1918,iPhone,1,Luiz,Mendonça,2/21/2018,Porto Alegre,5300,
4713,HL4379,Televisão,2,Matheus,Figueiredo,9/7/2018,Porto Alegre,2500,
4753,HL1918,iPhone,5,Camilla,Cardeman,3/2/2018,Porto Alegre,5300,
4754,HL9962,Android,2,Amanda,Delgado,5/28/2018,Porto Alegre,3400,
4797,HL1918,iPhone,3,Bárbara,Lima,6/2/2018,Porto Alegre,5300,
4825,HL1918,iPhone,2,Luiz,Campista,10/21/2018,Porto Alegre,5300,
4847,HL4379,Televisão,5,Fernanda,Figueiredo,9/17/2018,Porto Alegre,2500,
4851,HL7348,SmartWatch,4,Guilherme,Jordao,3/21/2018,Porto Alegre,1400,
4863,HL4379,Televisão,5,Tainah,Nogueira,7/27/2018,Porto Alegre,2500,
4866,HL1918,iPhone,3,Catarina,Teixeira,4/13/2018,Porto Alegre,5300,
4883,HL8851,Notebook,4,Beatriz,Li,12/31/2018,Porto Alegre,3500,
4940,HL8851,Notebook,4,Lívia,Tanaka,11/30/2018,Porto Alegre,3500,
4954,HL9962,Android,2,Eduardo,Peluzo,2/24/2018,Porto Alegre,3400,
4959,HL7348,SmartWatch,4,Pedro,Lyra,1/28/2018,Porto Alegre,1400,
4975,HL4379,Televisão,4,Adrielle,Gabriel,9/8/2018,Porto Alegre,2500,
5008,HL4379,Televisão,1,Mariana,Miranda,2/23/2018,Porto Alegre,2500,
5045,HL1918,iPhone,4,Rogério,Gentile,3/20/2018,Porto Alegre,5300,
5081,HL1918,iPhone,1,Giuseppe,Borges,12/19/2018,Porto Alegre,5300,
5084,HL9962,Android,1,Eduardo,Pacheco,4/26/2018,Porto Alegre,3400,
5088,HL1918,iPhone,5,Eric,Carvalho,8/3/2018,Porto Alegre,5300,
5106,HL1918,iPhone,1,Lucas,Baptista,2/28/2018,Porto Alegre,5300,
5107,HL2714,Tablet,3,Bruna,Brandao,12/30/2018,Porto Alegre,1600,
5111,HL8851,Notebook,1,Gabrielle,Costa,4/17/2018,Porto Alegre,3500,
5127,HL1918,iPhone,5,Barbara,Procaci,4/23/2018,Porto Alegre,5300,
5136,HL2714,Tablet,1,Bruna,Soares,9/27/2018,Porto Alegre,1600,
5137,HL1918,iPhone,1,Gabriel,Rubim,3/25/2018,Porto Alegre,5300,
5147,HL1148,Câmera,4,Bernard,Pedrosa,3/20/2018,Porto Alegre,2100,
5148,HL9962,Android,5,Wen,Braga,4/1/2018,Porto Alegre,3400,
5154,HL1148,Câmera,5,Vitor,Arruda,2/28/2018,Porto Alegre,2100,
5196,HL1148,Câmera,3,Rogério,Gentile,9/3/2018,Porto Alegre,2100,
5248,HL2714,Tablet,2,Antônio,Oliveira,2/26/2018,Porto Alegre,1600,
5267,HL9962,Android,3,Diego,Mello,2/9/2018,Porto Alegre,3400,
5284,HL4379,Televisão,2,Ana,Almeida,4/22/2018,Porto Alegre,2500,
5289,HL1918,iPhone,5,Pedro,Xavier,10/6/2018,Porto Alegre,5300,
5311,HL1918,iPhone,3,José,Carvalho,3/16/2018,Porto Alegre,5300,
5345,HL1918,iPhone,3,Ruan,Gonçalves,6/13/2018,Porto Alegre,5300,
5355,HL1918,iPhone,3,João,Júnior,6/27/2018,Porto Alegre,5300,
5383,HL9962,Android,4,Lázaro,Nascimento,2/28/2018,Porto Alegre,3400,
5385,HL2714,Tablet,3,Raphael,Guedes,3/16/2018,Porto Alegre,1600,
5397,HL4379,Televisão,5,Pedro,Martins,7/17/2018,Porto Alegre,2500,
5412,HL1148,Câmera,2,Barbara,Procaci,6/6/2018,Porto Alegre,2100,
5426,HL4379,Televisão,2,Arthur,Portela,12/10/2018,Porto Alegre,2500,
5435,HL2714,Tablet,4,Bruna,Londero,10/12/2018,Porto Alegre,1600,
5441,HL1918,iPhone,3,Morgana,Correa,2/24/2018,Porto Alegre,5300,
5443,HL1148,Câmera,5,Luiza,Cavalcanti,12/10/2018,Porto Alegre,2100,
5467,HL1918,iPhone,2,Wen,Braga,9/2/2018,Porto Alegre,5300,
5469,HL1148,Câmera,3,Luiza,Johnson,9/8/2018,Porto Alegre,2100,
5488,HL1918,iPhone,1,Victor,Magalhães,6/17/2018,Porto Alegre,5300,
5502,HL1918,iPhone,2,Luiz,Almeida,6/13/2018,Porto Alegre,5300,
5528,HL2714,Tablet,3,Bruno,Freitas,12/17/2018,Porto Alegre,1600,
5530,HL1918,iPhone,1,Carlos,Galvão,9/26/2018,Porto Alegre,5300,
5556,HL1148,Câmera,3,Luiz,Almeida,8/17/2018,Porto Alegre,2100,
5563,HL1918,iPhone,1,Raissa,Sales,9/1/2018,Porto Alegre,5300,
5583,HL7348,SmartWatch,2,Vitor,Arruda,6/21/2018,Porto Alegre,1400,
5593,HL4379,Televisão,3,Gabriel,Silva,10/21/2018,Porto Alegre,2500,
5611,HL4379,Televisão,1,Bianca,Piero,5/7/2018,Porto Alegre,2500,
5629,HL1918,iPhone,1,Wendela,Mariz,5/14/2018,Porto Alegre,5300,
5633,HL2714,Tablet,2,Daniel,Felippe,9/9/2018,Porto Alegre,1600,
5641,HL2714,Tablet,4,Barbara,Procaci,11/14/2018,Porto Alegre,1600,
5655,HL2714,Tablet,1,José,Fonseca,4/23/2018,Porto Alegre,1600,
5664,HL1918,iPhone,2,Vitor,Boccaletti,11/28/2018,Porto Alegre,5300,
5669,HL1918,iPhone,5,Cláudio,Aragão,9/16/2018,Porto Alegre,5300,
5676,HL4379,Televisão,3,Ives,Pinheiro,2/23/2018,Porto Alegre,2500,
5691,HL9962,Android,4,Lázaro,Nascimento,1/9/2018,Porto Alegre,3400,
5694,HL4379,Televisão,2,Matheus,Silva,7/7/2018,Porto Alegre,2500,
5696,HL1148,Câmera,1,Thiago,Veiga,1/31/2018,Porto Alegre,2100,
5700,HL2714,Tablet,1,Larissa,Vasconcellos,4/18/2018,Porto Alegre,1600,
5703,HL1148,Câmera,2,Daniel,Alcoforado,6/9/2018,Porto Alegre,2100,
5722,HL2714,Tablet,4,Guilherme,Assis,7/10/2018,Porto Alegre,1600,
5731,HL9962,Android,4,Ulisses,Arruda,9/5/2018,Porto Alegre,3400,
5737,HL1148,Câmera,5,Bruna,Londero,7/7/2018,Porto Alegre,2100,
5771,HL8851,Notebook,3,Cícero,Ramos,11/22/2018,Porto Alegre,3500,
5782,HL8851,Notebook,5,Bernardo,Botelho,4/19/2018,Porto Alegre,3500,
5787,HL1148,Câmera,2,Bruno,Oliveira,6/21/2018,Porto Alegre,2100,
5806,HL8851,Notebook,3,Julia,Penteado,5/8/2018,Porto Alegre,3500,
5814,HL1918,iPhone,5,Eduardo,Veiga,11/5/2018,Porto Alegre,5300,
5816,HL9962,Android,2,Mateus,Polastri,10/16/2018,Porto Alegre,3400,
5823,HL1918,iPhone,3,Fernanda,Coutinho,9/19/2018,Porto Alegre,5300,
5863,HL9962,Android,1,Arthur,Souza,8/3/2018,Porto Alegre,3400,
5869,HL9962,Android,3,Letícia,Leal,12/18/2018,Porto Alegre,3400,
5886,HL4379,Televisão,2,Amanda,Gontijo,10/25/2018,Porto Alegre,2500,
5897,HL1918,iPhone,4,Nina,Magalhães,6/17/2018,Porto Alegre,5300,
5907,HL9962,Android,1,Carlos,Barbosa,2/15/2018,Porto Alegre,3400,
5911,HL8851,Notebook,5,Roger,Rosa,8/15/2018,Porto Alegre,3500,
5926,HL4379,Televisão,2,Daniela,Andrada,12/30/2018,Porto Alegre,2500,
5930,HL1918,iPhone,2,Carlos,Mesquita,10/23/2018,Porto Alegre,5300,
5931,HL9962,Android,1,Débora,Lopes,5/18/2018,Porto Alegre,3400,
5936,HL2714,Tablet,4,Leandro,Ferreira,6/6/2018,Porto Alegre,1600,
5937,HL7348,SmartWatch,3,Juliana,Goes,3/10/2018,Porto Alegre,1400,
5969,HL4379,Televisão,1,Rubens,Valente,4/28/2018,Porto Alegre,2500,
5986,HL1148,Câmera,5,Vivianne,Rodrigues,12/7/2018,Porto Alegre,2100,
5988,HL4379,Televisão,3,Victor,Firmino,11/9/2018,Porto Alegre,2500,
6002,HL1148,Câmera,4,Lucas,Rodrigues,9/27/2018,Porto Alegre,2100,
6026,HL2714,Tablet,3,Júlia,Almeida,11/4/2018,Porto Alegre,1600,
6034,HL4379,Televisão,2,Pedro,Pereira,8/23/2018,Porto Alegre,2500,
6046,HL4379,Televisão,4,Thais,Rodrigues,3/30/2018,Porto Alegre,2500,
6061,HL1918,iPhone,1,Breno,Farias,6/20/2018,Porto Alegre,5300,
6069,HL4379,Televisão,1,Bruno,Silva,11/19/2018,Porto Alegre,2500,
6075,HL2714,Tablet,4,Anderson,Barreto,4/14/2018,Porto Alegre,1600,
6076,HL1918,iPhone,2,Pedro,Macckione,6/30/2018,Porto Alegre,5300,
6086,HL1918,iPhone,4,Manuela,Merege,1/6/2018,Porto Alegre,5300,
6089,HL1918,iPhone,1,Beatriz,Almeida,1/9/2018,Porto Alegre,5300,
6148,HL4379,Televisão,5,Diego,Barros,3/25/2018,Porto Alegre,2500,
6172,HL1148,Câmera,4,Lucas,Destri,11/15/2018,Porto Alegre,2100,
6175,HL8851,Notebook,5,Lucas,Almeida,1/27/2018,Porto Alegre,3500,
6191,HL2714,Tablet,1,Lucas,Costa,9/7/2018,Porto Alegre,1600,
6199,HL9962,Android,3,Daniel,Araujo,12/29/2018,Porto Alegre,3400,
6232,HL4379,Televisão,5,Mariana,Rotava,1/12/2018,Porto Alegre,2500,
6245,HL1918,iPhone,1,Matheus,Gomes,2/27/2018,Porto Alegre,5300,
6250,HL7348,SmartWatch,4,Gabriel,Silva,5/24/2018,Porto Alegre,1400,
6253,HL7348,SmartWatch,3,Lunna,Vannier,7/3/2018,Porto Alegre,1400,
6268,HL7348,SmartWatch,4,Ana,Felippe,4/12/2018,Porto Alegre,1400,
6277,HL4379,Televisão,1,Lucas,Aragão,12/4/2018,Porto Alegre,2500,
6282,HL7348,SmartWatch,1,Cézar,Santos,4/14/2018,Porto Alegre,1400,
6307,HL1918,iPhone,1,Catarina,Teixeira,4/19/2018,Porto Alegre,5300,
6321,HL1918,iPhone,1,Rafael,Portela,1/23/2018,Porto Alegre,5300,
6329,HL4379,Televisão,4,Hércules,Júnior,7/4/2018,Porto Alegre,2500,
6337,HL4379,Televisão,2,Mariana,Rotava,2/5/2018,Porto Alegre,2500,
6367,HL9962,Android,5,Lenon,Fernandes,5/11/2018,Porto Alegre,3400,
6388,HL9962,Android,2,Thiago,Veloso,1/28/2018,Porto Alegre,3400,
6392,HL2714,Tablet,2,Gabriel,Soares,11/20/2018,Porto Alegre,1600,
6394,HL4379,Televisão,5,Julia,Silva,10/9/2018,Porto Alegre,2500,
6402,HL4379,Televisão,1,Bernardo,Soares,2/15/2018,Porto Alegre,2500,
6405,HL1148,Câmera,5,Karina,Camara,7/14/2018,Porto Alegre,2100,
6424,HL1148,Câmera,1,Juliana,Mesquita,7/12/2018,Porto Alegre,2100,
6430,HL4379,Televisão,4,Patrícia,Fernandes,9/25/2018,Porto Alegre,2500,
6433,HL2714,Tablet,2,Beatriz,Perdomo,5/29/2018,Porto Alegre,1600,
6466,HL4379,Televisão,2,Julia,Leite,3/22/2018,Porto Alegre,2500,
6496,HL9962,Android,5,Pedro,Santos,7/6/2018,Porto Alegre,3400,
6502,HL1918,iPhone,1,Ananda,Dias,10/25/2018,Porto Alegre,5300,
6504,HL7348,SmartWatch,3,Anderson,Martins,12/9/2018,Porto Alegre,1400,
6506,HL2714,Tablet,5,Caio,Fernandes,7/3/2018,Porto Alegre,1600,
6521,HL1148,Câmera,2,Roberto,Nogueira,1/22/2018,Porto Alegre,2100,
6529,HL4379,Televisão,2,Patrícia,Amaral,6/5/2018,Porto Alegre,2500,
6551,HL1148,Câmera,1,Guilherme,Merotto,11/18/2018,Porto Alegre,2100,
6559,HL1918,iPhone,2,Ana,Soledade,1/23/2018,Porto Alegre,5300,
6582,HL1148,Câmera,3,Breno,Varella,6/17/2018,Porto Alegre,2100,
6600,HL1918,iPhone,5,Gabriela,Cavalcanti,7/31/2018,Porto Alegre,5300,
6613,HL9962,Android,2,Victoria,Tavares,3/15/2018,Porto Alegre,3400,
6627,HL1918,iPhone,3,Paula,Calbucci,3/28/2018,Porto Alegre,5300,
6655,HL9962,Android,1,Luis,Silva,6/3/2018,Porto Alegre,3400,
6668,HL7348,SmartWatch,5,João,Abraçado,6/22/2018,Porto Alegre,1400,
6669,HL1148,Câmera,1,Sarah,Souza,12/9/2018,Porto Alegre,2100,
6674,HL1918,iPhone,1,Carolina,Carneiro,6/29/2018,Porto Alegre,5300,
6706,HL2714,Tablet,5,José,Carvalho,10/8/2018,Porto Alegre,1600,
6723,HL4379,Televisão,4,Leonardo,Faria,1/22/2018,Porto Alegre,2500,
6739,HL1918,iPhone,4,Wen,Santos,4/28/2018,Porto Alegre,5300,
6784,HL9962,Android,1,Bernardo,Ribeiro,3/17/2018,Porto Alegre,3400,
6791,HL4379,Televisão,4,Gabrielle,Figueiredo,1/18/2018,Porto Alegre,2500,
6794,HL4379,Televisão,5,Luiza,Cavalcanti,10/30/2018,Porto Alegre,2500,
6814,HL7348,SmartWatch,2,Victoria,Mazza,2/26/2018,Porto Alegre,1400,
6820,HL2714,Tablet,5,Guilherme,Monteiro,4/23/2018,Porto Alegre,1600,
6907,HL2714,Tablet,5,Ives,Barbosa,3/20/2018,Porto Alegre,1600,
6923,HL2714,Tablet,3,Hygor,Essaber,6/1/2018,Porto Alegre,1600,
6959,HL1918,iPhone,1,Rebeca,Taylor,5/1/2018,Porto Alegre,5300,
6966,HL9962,Android,4,Gustavo,Accardo,8/8/2018,Porto Alegre,3400,
6971,HL1918,iPhone,2,Julie,Ferreira,9/14/2018,Porto Alegre,5300,
6973,HL1148,Câmera,2,Felipe,Júnior,5/28/2018,Porto Alegre,2100,
6987,HL8851,Notebook,4,Elena,Barreto,2/24/2018,Porto Alegre,3500,
7021,HL2714,Tablet,3,Giulia,Pessanha,9/10/2018,Porto Alegre,1600,
7024,HL1918,iPhone,5,João,Menezes,8/5/2018,Porto Alegre,5300,
7028,HL4379,Televisão,5,Carlos,Mesquita,10/22/2018,Porto Alegre,2500,
7035,HL1918,iPhone,5,Carolina,Alfradique,7/24/2018,Porto Alegre,5300,
7037,HL1148,Câmera,1,Rogério,Gentile,7/18/2018,Porto Alegre,2100,
7063,HL9962,Android,4,Manuela,Merege,12/22/2018,Porto Alegre,3400,
7082,HL1148,Câmera,4,Joao,Pereira,3/23/2018,Porto Alegre,2100,
7114,HL8851,Notebook,2,Paula,Isbelle,3/4/2018,Porto Alegre,3500,
7117,HL7348,SmartWatch,2,Caio,Affonso,5/13/2018,Porto Alegre,1400,
7178,HL8851,Notebook,2,Thiago,Costa,7/6/2018,Porto Alegre,3500,
7186,HL1148,Câmera,1,Stephanie,Oliveira,10/2/2018,Porto Alegre,2100,
7195,HL2714,Tablet,5,Lucas,Assunção,10/23/2018,Porto Alegre,1600,
7205,HL1918,iPhone,3,Mariana,Barrozo,5/24/2018,Porto Alegre,5300,
7220,HL4379,Televisão,5,Yasmim,Verly,4/6/2018,Porto Alegre,2500,
7245,HL4379,Televisão,5,Alessandra,Martins,7/26/2018,Porto Alegre,2500,
7262,HL4379,Televisão,4,Marcos,Nucci,7/27/2018,Porto Alegre,2500,
7266,HL1918,iPhone,5,Julia,Figueiredo,1/23/2018,Porto Alegre,5300,
7270,HL9962,Android,5,Pedro,Ronfini,12/28/2018,Porto Alegre,3400,
7279,HL1148,Câmera,4,Itai,Puntel,5/10/2018,Porto Alegre,2100,
7336,HL9962,Android,3,Victor,Gomes,9/29/2018,Porto Alegre,3400,
7358,HL8851,Notebook,2,Breno,Costa,10/13/2018,Porto Alegre,3500,
7379,HL4379,Televisão,2,Tainah,Nogueira,1/20/2018,Porto Alegre,2500,
7397,HL7348,SmartWatch,1,Thiago,Veloso,4/29/2018,Porto Alegre,1400,
7402,HL7348,SmartWatch,5,Adrielle,Vieira,3/14/2018,Porto Alegre,1400,
7405,HL1918,iPhone,5,Arthur,Pereira,10/26/2018,Porto Alegre,5300,
7412,HL1918,iPhone,5,Gabriel,Assis,10/12/2018,Porto Alegre,5300,
7414,HL1918,iPhone,3,Patrick,Silva,1/4/2018,Porto Alegre,5300,
7418,HL1918,iPhone,2,Jackson,Derossi,7/20/2018,Porto Alegre,5300,
7430,HL7348,SmartWatch,1,José,Fonseca,5/21/2018,Porto Alegre,1400,
7441,HL9962,Android,4,Henrique,Villanova,5/13/2018,Porto Alegre,3400,
7464,HL1918,iPhone,4,Joana,Calmon,7/10/2018,Porto Alegre,5300,
7467,HL9962,Android,3,Karina,Camara,10/4/2018,Porto Alegre,3400,
7473,HL9962,Android,2,Karine,Barros,10/30/2018,Porto Alegre,3400,
7511,HL1918,iPhone,4,Thiago,Nóbrega,4/5/2018,Porto Alegre,5300,
7534,HL9962,Android,5,Priscila,Vogel,1/7/2018,Porto Alegre,3400,
7535,HL1918,iPhone,1,Ives,Barbosa,2/23/2018,Porto Alegre,5300,
7553,HL4379,Televisão,2,Lázaro,Villanova,3/7/2018,Porto Alegre,2500,
7556,HL9962,Android,5,Caio,Silva,7/1/2018,Porto Alegre,3400,
7590,HL8851,Notebook,4,Caio,Moraes,9/5/2018,Porto Alegre,3500,
7597,HL9962,Android,3,Wilson,Farias,11/7/2018,Porto Alegre,3400,
7633,HL4379,Televisão,2,João,Alves,10/13/2018,Porto Alegre,2500,
7672,HL1918,iPhone,3,Sandy,Figueiredo,5/21/2018,Porto Alegre,5300,
7689,HL4379,Televisão,2,Julia,Teixeira,7/6/2018,Porto Alegre,2500,
7690,HL1918,iPhone,4,Maurício,Dias,6/21/2018,Porto Alegre,5300,
7732,HL1918,iPhone,2,Paloma,Sperandei,1/7/2018,Porto Alegre,5300,
7742,HL4379,Televisão,5,Fernanda,Rubim,2/21/2018,Porto Alegre,2500,
7750,HL8851,Notebook,4,Jessica,Ferreira,6/21/2018,Porto Alegre,3500,
7751,HL9962,Android,3,Vitor,Boccaletti,10/13/2018,Porto Alegre,3400,
7759,HL9962,Android,1,Livia,Codeceira,8/14/2018,Porto Alegre,3400,
7765,HL8851,Notebook,4,Beatriz,Li,1/22/2018,Porto Alegre,3500,
7768,HL2714,Tablet,5,Camille,Silva,4/5/2018,Porto Alegre,1600,
7769,HL4379,Televisão,3,Gabrielle,Costa,1/15/2018,Porto Alegre,2500,
7770,HL7348,SmartWatch,3,Matheus,Gomes,3/6/2018,Porto Alegre,1400,
7777,HL2714,Tablet,3,Carolina,Santos,4/24/2018,Porto Alegre,1600,
7783,HL1918,iPhone,5,Larissa,Jesus,6/30/2018,Porto Alegre,5300,
7791,HL9962,Android,1,Raphael,Mattos,6/27/2018,Porto Alegre,3400,
7792,HL7348,SmartWatch,2,João,Ribeiro,5/7/2018,Porto Alegre,1400,
7793,HL8851,Notebook,2,Ana,Gomes,9/12/2018,Porto Alegre,3500,
7809,HL1148,Câmera,5,Caroline,Aquino,3/14/2018,Porto Alegre,2100,
7812,HL1148,Câmera,4,Giovanna,Santos,7/17/2018,Porto Alegre,2100,
7827,HL2714,Tablet,3,José,Seixas,10/19/2018,Porto Alegre,1600,
7832,HL1918,iPhone,4,Matheus,Miranda,2/18/2018,Porto Alegre,5300,
7837,HL1918,iPhone,2,Douglas,Rodrigues,8/31/2018,Porto Alegre,5300,
7838,HL4379,Televisão,4,Rafaela,Gomes,6/24/2018,Porto Alegre,2500,
7845,HL9962,Android,3,Nina,Magalhães,2/5/2018,Porto Alegre,3400,
7867,HL8851,Notebook,3,Milena,Alcoforado,1/15/2018,Porto Alegre,3500,
7871,HL8851,Notebook,5,Barbara,Procaci,1/13/2018,Porto Alegre,3500,
7886,HL8851,Notebook,5,Raísa,Rodrigues,12/16/2018,Porto Alegre,3500,
7907,HL1918,iPhone,5,Bruno,Mota,12/12/2018,Porto Alegre,5300,
7917,HL8851,Notebook,4,Gabriel,Puntel,10/9/2018,Porto Alegre,3500,
7919,HL1148,Câmera,4,Marina,Correa,8/31/2018,Porto Alegre,2100,
7923,HL4379,Televisão,1,Luiza,Cabral,7/4/2018,Porto Alegre,2500,
7930,HL9962,Android,5,Karina,Camara,2/13/2018,Porto Alegre,3400,
7939,HL1148,Câmera,3,Marina,Correa,3/6/2018,Porto Alegre,2100,
7947,HL1918,iPhone,3,Daniel,Monteiro,3/9/2018,Porto Alegre,5300,
7980,HL1148,Câmera,1,Catarina,Teixeira,9/7/2018,Porto Alegre,2100,
7990,HL1918,iPhone,5,Raul,Silveira,2/18/2018,Porto Alegre,5300,
7996,HL8851,Notebook,2,David,Campelo,4/30/2018,Porto Alegre,3500,
8037,HL8851,Notebook,4,Helvio,Pedrosa,12/6/2018,Porto Alegre,3500,
8045,HL9962,Android,5,Pedro,Dalforne,11/22/2018,Porto Alegre,3400,
8089,HL1918,iPhone,2,Ana,Fioretti,12/18/2018,Porto Alegre,5300,
8097,HL4379,Televisão,2,Matheus,Gomes,4/26/2018,Porto Alegre,2500,
8101,HL8851,Notebook,1,Gustavo,Junior,3/29/2018,Porto Alegre,3500,
8106,HL4379,Televisão,4,Adrielle,Forte,4/22/2018,Porto Alegre,2500,
8107,HL4379,Televisão,2,Isabella,Scalabrin,10/11/2018,Porto Alegre,2500,
8123,HL1918,iPhone,1,Pedro,Martins,1/8/2018,Porto Alegre,5300,
8133,HL8851,Notebook,5,Pedro,Ronfini,12/31/2018,Porto Alegre,3500,
8137,HL7348,SmartWatch,2,Rodrigo,Alves,9/24/2018,Porto Alegre,1400,
8143,HL1148,Câmera,2,Andressa,Chou,12/1/2018,Porto Alegre,2100,
8156,HL7348,SmartWatch,4,Rafaela,Gonçalves,10/31/2018,Porto Alegre,1400,
8159,HL7348,SmartWatch,1,Lucas,Villanova,5/14/2018,Porto Alegre,1400,
8165,HL9962,Android,4,Carlos,Portela,9/10/2018,Porto Alegre,3400,
8174,HL4379,Televisão,2,Victor,Oliveira,7/26/2018,Porto Alegre,2500,
8208,HL8851,Notebook,2,Daniel,Sousa,8/6/2018,Porto Alegre,3500,
8210,HL8851,Notebook,4,Tayla,Lima,6/19/2018,Porto Alegre,3500,
8218,HL2714,Tablet,1,Fernanda,Bhering,2/10/2018,Porto Alegre,1600,
8219,HL1918,iPhone,4,Giulia,Lopes,9/10/2018,Porto Alegre,5300,
8246,HL1918,iPhone,5,Victor,Franco,7/1/2018,Porto Alegre,5300,
8249,HL7348,SmartWatch,4,Clara,Bruno,11/5/2018,Porto Alegre,1400,
8259,HL1918,iPhone,2,Lucas,Junior,5/7/2018,Porto Alegre,5300,
8280,HL9962,Android,1,Giuseppe,Bhering,8/13/2018,Porto Alegre,3400,
8282,HL1918,iPhone,2,Natália,Appel,4/30/2018,Porto Alegre,5300,
8287,HL8851,Notebook,3,Breno,Quinto,7/14/2018,Porto Alegre,3500,
8305,HL1918,iPhone,2,João,Guadagnino,1/8/2018,Porto Alegre,5300,
8318,HL1918,iPhone,5,Leandro,Ferreira,3/15/2018,Porto Alegre,5300,
8339,HL7348,SmartWatch,4,Bruno,Souza,1/5/2018,Porto Alegre,1400,
8348,HL4379,Televisão,3,Ana,Júnior,1/13/2018,Porto Alegre,2500,
8349,HL1918,iPhone,1,Maria,Junior,8/18/2018,Porto Alegre,5300,
8372,HL4379,Televisão,2,Caio,Moura,3/24/2018,Porto Alegre,2500,
8376,HL1918,iPhone,4,Barbara,Procaci,2/23/2018,Porto Alegre,5300,
8390,HL1918,iPhone,1,Gabriella,Sagrillo,4/26/2018,Porto Alegre,5300,
8391,HL7348,SmartWatch,4,Pedro,Cardoso,8/19/2018,Porto Alegre,1400,
8397,HL8851,Notebook,4,Gabrielle,Wanderley,10/13/2018,Porto Alegre,3500,
8413,HL1918,iPhone,1,Rafaela,Rodrigues,1/18/2018,Porto Alegre,5300,
8431,HL4379,Televisão,1,Luis,Villanova,7/23/2018,Porto Alegre,2500,
8458,HL4379,Televisão,3,Sandy,Figueiredo,4/9/2018,Porto Alegre,2500,
8477,HL9962,Android,1,Debora,Silva,8/13/2018,Porto Alegre,3400,
8483,HL1148,Câmera,2,Arthur,Souza,1/26/2018,Porto Alegre,2100,
8485,HL1918,iPhone,4,Viviane,Souza,6/28/2018,Porto Alegre,5300,
8510,HL1148,Câmera,3,Victor,Lira,3/4/2018,Porto Alegre,2100,
8518,HL1918,iPhone,1,Laura,Araujo,4/1/2018,Porto Alegre,5300,
8534,HL8851,Notebook,5,Marina,Correa,9/28/2018,Porto Alegre,3500,
8546,HL1918,iPhone,1,Ravena,Bhering,11/9/2018,Porto Alegre,5300,
8551,HL4379,Televisão,2,Joao,Pereira,2/9/2018,Porto Alegre,2500,
8554,HL1148,Câmera,3,Sarah,Souza,9/15/2018,Porto Alegre,2100,
8567,HL7348,SmartWatch,4,Isabela,Rodrigues,11/8/2018,Porto Alegre,1400,
8576,HL4379,Televisão,4,Rafaela,Gonçalves,7/10/2018,Porto Alegre,2500,
8578,HL4379,Televisão,1,Gabriela,Mello,11/4/2018,Porto Alegre,2500,
8610,HL4379,Televisão,4,Jorge,Fonseca,12/9/2018,Porto Alegre,2500,
8615,HL8851,Notebook,5,Giulia,Lopes,7/3/2018,Porto Alegre,3500,
8621,HL8851,Notebook,2,Mariana,Baptista,3/27/2018,Porto Alegre,3500,
8653,HL1918,iPhone,2,Carlos,Galvão,11/16/2018,Porto Alegre,5300,
8656,HL4379,Televisão,5,Lázaro,Villanova,10/26/2018,Porto Alegre,2500,
8665,HL1918,iPhone,2,Ramon,Araujo,4/9/2018,Porto Alegre,5300,
8679,HL4379,Televisão,5,Guilherme,Merotto,1/16/2018,Porto Alegre,2500,
8704,HL7348,SmartWatch,4,Matheus,Santos,3/31/2018,Porto Alegre,1400,
8707,HL4379,Televisão,4,Lucas,Reis,10/25/2018,Porto Alegre,2500,
8710,HL1918,iPhone,1,Matheus,Souza,12/5/2018,Porto Alegre,5300,
8713,HL2714,Tablet,4,Rebeca,Taylor,4/20/2018,Porto Alegre,1600,
8743,HL9962,Android,2,Pedro,Delgado,9/7/2018,Porto Alegre,3400,
8787,HL8851,Notebook,4,Bianca,Ferezin,1/18/2018,Porto Alegre,3500,
8793,HL1148,Câmera,3,Pedro,Conceição,4/16/2018,Porto Alegre,2100,
8823,HL4379,Televisão,5,Anna,Silva,12/8/2018,Porto Alegre,2500,
8838,HL1148,Câmera,5,Iuri,Neto,3/12/2018,Porto Alegre,2100,
8849,HL2714,Tablet,1,Tadeu,Sousa,10/15/2018,Porto Alegre,1600,
8861,HL1148,Câmera,1,Alexandre,Dantas,12/3/2018,Porto Alegre,2100,
8878,HL1918,iPhone,2,Jônatas,Soares,2/23/2018,Porto Alegre,5300,
8880,HL8851,Notebook,4,Jackson,Derossi,9/13/2018,Porto Alegre,3500,
8886,HL4379,Televisão,2,Luiz,Mendonça,9/3/2018,Porto Alegre,2500,
8890,HL7348,SmartWatch,3,Isabel,Leite,7/17/2018,Porto Alegre,1400,
8900,HL1918,iPhone,2,Henrique,Oliveira,6/2/2018,Porto Alegre,5300,
8902,HL2714,Tablet,3,Victor,Firmino,4/19/2018,Porto Alegre,1600,
8936,HL7348,SmartWatch,1,Igor,Azevedo,9/21/2018,Porto Alegre,1400,
