,SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,Unnamed: 8
4910,HL1918,iPhone,4,Thales,Gouvêa,6/4/2018,Belo Horizonte,5300,
4917,HL7348,SmartWatch,5,Pedro,Oliveira,11/21/2018,Belo Horizonte,1400,
4920,HL7348,SmartWatch,5,Guilherme,Assis,7/21/2018,Belo Horizonte,1400,
4953,HL1918,iPhone,4,Eduardo,Nunes,7/10/2018,Belo Horizonte,5300,
4960,HL8851,Notebook,1,Gabrielle,Silva,5/20/2018,Belo Horizonte,3500,
4963,HL9962,Android,5,Guilherme,Marchesi,5/3/2018,Belo Horizonte,3400,
4994,HL9962,Android,4,Adriana,Passos,7/5/2018,Belo Horizonte,3400,
5015,HL2714,Tablet,5,Thales,Santos,5/10/2018,Belo Horizonte,1600,
5054,HL4379,Televisão,4,Ylana,Teraoka,6/19/2018,Belo Horizonte,2500,
5078,HL1918,iPhone,2,Caio,Silva,8/10/2018,Belo Horizonte,5300,
5099,HL9962,Android,5,Milena,Almeida,4/19/2018,Belo Horizonte,3400,
5100,HL1148,Câmera,5,Sarah,Souza,2/11/2018,Belo Horizonte,2100,
5115,HL7348,SmartWatch,2,Karine,Barros,11/16/2018,Belo Horizonte,1400,
5139,HL4379,Televisão,4,Alon,Palmeira,2/22/2018,Belo Horizonte,2500,
5149,HL8851,Notebook,1,Natalia,Andrade,3/13/2018,Belo Horizonte,3500,
5153,HL4379,Televisão,4,João,Junior,8/14/2018,Belo Horizonte,2500,
5168,HL1918,iPhone,4,Carla,Zakhm,10/12/2018,Belo Horizonte,5300,
5190,HL9962,Android,4,Andre,Sampaio,11/2/2018,Belo Horizonte,3400,
5198,HL8851,Notebook,2,Guilherme,Merotto,2/27/2018,Belo Horizonte,3500,
5200,HL9962,Android,5,Livia,Cozendey,5/19/2018,Belo Horizonte,3400,
5240,HL2714,Tablet,3,Joao,Pereira,10/28/2018,Belo Horizonte,1600,
5244,HL4379,Televisão,1,Juan,Barbosa,12/21/2018,Belo Horizonte,2500,
5261,HL4379,Televisão,2,Gabriel,Puntel,3/20/2018,Belo Horizonte,2500,
5266,HL2714,Tablet,5,Wilson,Vianna,2/10/2018,Belo Horizonte,1600,
5269,HL1148,Câmera,2,Beatriz,Nogueira,11/7/2018,Belo Horizonte,2100,
5275,HL4379,Televisão,3,Victor,Gomes,6/11/2018,Belo Horizonte,2500,
5280,HL8851,Notebook,1,Eduardo,Pacheco,11/25/2018,Belo Horizonte,3500,
5307,HL4379,Televisão,5,José,Jesus,8/12/2018,Belo Horizonte,2500,
5314,HL1918,iPhone,3,Anízio,Carvalho,9/25/2018,Belo Horizonte,5300,
5330,HL1918,iPhone,5,Eric,Carvalho,12/26/2018,Belo Horizonte,5300,
5338,HL1918,iPhone,5,Amanda,Procaci,8/28/2018,Belo Horizonte,5300,
5341,HL8851,Notebook,2,Amanda,Machado,8/16/2018,Belo Horizonte,3500,
5358,HL9962,Android,1,Bruna,Franco,9/30/2018,Belo Horizonte,3400,
5363,HL1148,Câmera,2,Luíza,Melo,10/4/2018,Belo Horizonte,2100,
5379,HL4379,Televisão,2,Luiza,Farias,4/2/2018,Belo Horizonte,2500,
5424,HL1918,iPhone,1,Gabriel,Pereira,2/23/2018,Belo Horizonte,5300,
5449,HL1148,Câmera,2,Glenda,Santos,4/3/2018,Belo Horizonte,2100,
5468,HL1918,iPhone,3,Raphael,Mattos,9/21/2018,Belo Horizonte,5300,
5479,HL1148,Câmera,4,Helena,Chafin,11/18/2018,Belo Horizonte,2100,
5499,HL9962,Android,5,Wendela,Mariz,12/12/2018,Belo Horizonte,3400,
5517,HL1918,iPhone,5,Morgana,Correa,11/3/2018,Belo Horizonte,5300,
5541,HL8851,Notebook,4,Gabrielle,Porto,12/29/2018,Belo Horizonte,3500,
5557,HL1918,iPhone,4,Audir,Franco,11/16/2018,Belo Horizonte,5300,
5570,HL2714,Tablet,1,Patrícia,Ferreira,5/24/2018,Belo Horizonte,1600,
5577,HL7348,SmartWatch,3,Gabriella,Lopes,10/30/2018,Belo Horizonte,1400,
5581,HL4379,Televisão,2,Silvio,Fahrnholz,5/6/2018,Belo Horizonte,2500,
5584,HL4379,Televisão,5,Breno,Caputo,6/26/2018,Belo Horizonte,2500,
5587,HL2714,Tablet,5,Beatriz,Cavalcanti,5/21/2018,Belo Horizonte,1600,
5597,HL4379,Televisão,5,Bruna,Ramos,2/10/2018,Belo Horizonte,2500,
5601,HL7348,SmartWatch,3,João,Alves,9/11/2018,Belo Horizonte,1400,
5621,HL1918,iPhone,4,Bruna,Soares,5/4/2018,Belo Horizonte,5300,
5643,HL9962,Android,5,Diego,Rodrigues,5/9/2018,Belo Horizonte,3400,
5648,HL8851,Notebook,1,Mayara,Soares,11/12/2018,Belo Horizonte,3500,
5650,HL8851,Notebook,3,Andre,Sampaio,7/18/2018,Belo Horizonte,3500,
5673,HL9962,Android,2,Isabella,Santos,11/28/2018,Belo Horizonte,3400,
5687,HL1918,iPhone,1,Lucas,Machado,9/6/2018,Belo Horizonte,5300,
5708,HL7348,SmartWatch,1,Carolina,Bernardes,11/4/2018,Belo Horizonte,1400,
5750,HL9962,Android,3,Allan,Candido,3/4/2018,Belo Horizonte,3400,
5751,HL9962,Android,1,Lucas,Reis,10/31/2018,Belo Horizonte,3400,
5756,HL7348,SmartWatch,3,Mariana,Sousa,1/6/2018,Belo Horizonte,1400,
5775,HL1148,Câmera,2,Lucas,Aragão,3/17/2018,Belo Horizonte,2100,
5788,HL7348,SmartWatch,1,Isaac,Santos,8/13/2018,Belo Horizonte,1400,
5833,HL1148,Câmera,5,Daniel,Valente,5/26/2018,Belo Horizonte,2100,
5872,HL8851,Notebook,3,Beatriz,Perdomo,6/2/2018,Belo Horizonte,3500,
5884,HL2714,Tablet,5,Elena,Barreto,3/8/2018,Belo Horizonte,1600,
5903,HL2714,Tablet,3,Guilherme,Jordao,5/25/2018,Belo Horizonte,1600,
5904,HL8851,Notebook,2,Morgana,Correa,9/22/2018,Belo Horizonte,3500,
5908,HL1918,iPhone,5,Glenda,Santos,6/16/2018,Belo Horizonte,5300,
5968,HL1918,iPhone,1,Carlos,Assis,6/8/2018,Belo Horizonte,5300,
5983,HL1918,iPhone,3,Rafael,Guimarães,9/2/2018,Belo Horizonte,5300,
5996,HL9962,Android,1,Carlos,Cardoso,7/9/2018,Belo Horizonte,3400,
6001,HL4379,Televisão,2,Marianna,Pestana,6/30/2018,Belo Horizonte,2500,
6012,HL8851,Notebook,4,Lucas,Coelho,10/1/2018,Belo Horizonte,3500,
6015,HL1918,iPhone,1,João,Fonseca,3/23/2018,Belo Horizonte,5300,
6028,HL8851,Notebook,4,Jeferson,Costa,6/14/2018,Belo Horizonte,3500,
6042,HL4379,Televisão,1,Milena,Almeida,10/21/2018,Belo Horizonte,2500,
6050,HL1918,iPhone,1,Cézar,Santos,12/26/2018,Belo Horizonte,5300,
6059,HL4379,Televisão,5,Beatriz,Santos,1/6/2018,Belo Horizonte,2500,
6103,HL4379,Televisão,1,Marcelo,Pereira,1/13/2018,Belo Horizonte,2500,
6108,HL1918,iPhone,2,Pedro,Macckione,6/6/2018,Belo Horizonte,5300,
6125,HL9962,Android,4,Pedro,Pereira,6/8/2018,Belo Horizonte,3400,
6168,HL9962,Android,3,Laura,Araujo,11/8/2018,Belo Horizonte,3400,
6203,HL4379,Televisão,1,Paula,Carneiro,6/16/2018,Belo Horizonte,2500,
6211,HL2714,Tablet,5,Ulisses,Arruda,1/14/2018,Belo Horizonte,1600,
6226,HL9962,Android,5,Sthefeson,Pereira,9/15/2018,Belo Horizonte,3400,
6238,HL9962,Android,2,Rafael,Ramos,7/24/2018,Belo Horizonte,3400,
6240,HL9962,Android,3,Adrielle,Forte,1/31/2018,Belo Horizonte,3400,
6249,HL4379,Televisão,1,Mateus,Franco,10/14/2018,Belo Horizonte,2500,
6257,HL2714,Tablet,3,Julie,Ferreira,6/7/2018,Belo Horizonte,1600,
6294,HL1148,Câmera,4,Julia,Silva,1/1/2018,Belo Horizonte,2100,
6303,HL1918,iPhone,2,Julie,Ferreira,6/26/2018,Belo Horizonte,5300,
6311,HL4379,Televisão,5,Natália,Appel,10/19/2018,Belo Horizonte,2500,
6316,HL1918,iPhone,4,Raissa,Sales,3/3/2018,Belo Horizonte,5300,
6317,HL1918,iPhone,1,Guilherme,Merotto,5/14/2018,Belo Horizonte,5300,
6324,HL1918,iPhone,2,Paulo,Campos,10/11/2018,Belo Horizonte,5300,
6346,HL4379,Televisão,1,Bruna,Ramos,11/12/2018,Belo Horizonte,2500,
6377,HL9962,Android,2,Rodrigo,Feijo,12/1/2018,Belo Horizonte,3400,
6380,HL1148,Câmera,3,Carlos,Araujo,6/24/2018,Belo Horizonte,2100,
6409,HL4379,Televisão,2,Joao,Silva,7/2/2018,Belo Horizonte,2500,
6418,HL4379,Televisão,4,Paula,Cavalcanti,2/18/2018,Belo Horizonte,2500,
6428,HL1918,iPhone,5,Glenda,Santos,12/8/2018,Belo Horizonte,5300,
6439,HL1918,iPhone,2,Daniel,Ortiz,9/27/2018,Belo Horizonte,5300,
6444,HL2714,Tablet,1,Sthefeson,Kohn,6/13/2018,Belo Horizonte,1600,
6500,HL4379,Televisão,2,Camilla,Cardeman,10/3/2018,Belo Horizonte,2500,
6508,HL1148,Câmera,4,Daniel,Terra,7/30/2018,Belo Horizonte,2100,
6513,HL1918,iPhone,5,Giuseppe,Borges,9/1/2018,Belo Horizonte,5300,
6540,HL4379,Televisão,1,Lucas,Destri,7/17/2018,Belo Horizonte,2500,
6547,HL1918,iPhone,4,Marcelo,Guadagnino,1/11/2018,Belo Horizonte,5300,
6570,HL1918,iPhone,1,Priscila,Suzano,5/26/2018,Belo Horizonte,5300,
6584,HL1918,iPhone,5,Carlos,Souza,3/9/2018,Belo Horizonte,5300,
6587,HL8851,Notebook,3,Ives,Barbosa,11/20/2018,Belo Horizonte,3500,
6590,HL2714,Tablet,2,Caroll,Johnson,6/22/2018,Belo Horizonte,1600,
6594,HL1148,Câmera,4,Juliana,Correa,2/17/2018,Belo Horizonte,2100,
6604,HL4379,Televisão,4,Andressa,Nóbrega,2/27/2018,Belo Horizonte,2500,
6639,HL4379,Televisão,3,Isabella,Montanholi,7/29/2018,Belo Horizonte,2500,
6648,HL2714,Tablet,5,Samara,Pinto,3/4/2018,Belo Horizonte,1600,
6667,HL1918,iPhone,4,Bianca,Ferezin,2/9/2018,Belo Horizonte,5300,
6681,HL2714,Tablet,4,Danilo,Rubim,8/2/2018,Belo Horizonte,1600,
6705,HL1918,iPhone,5,Julia,Leig,7/2/2018,Belo Horizonte,5300,
6707,HL4379,Televisão,2,Caroline,Cavalcanti,5/9/2018,Belo Horizonte,2500,
6718,HL1918,iPhone,2,Caio,Cardoso,5/29/2018,Belo Horizonte,5300,
6761,HL1918,iPhone,3,Raíza,Lopes,3/30/2018,Belo Horizonte,5300,
6765,HL1918,iPhone,2,Stephanie,Oliveira,3/12/2018,Belo Horizonte,5300,
6766,HL4379,Televisão,2,Alessandra,Martins,12/24/2018,Belo Horizonte,2500,
6781,HL1918,iPhone,1,Débora,Lopes,6/10/2018,Belo Horizonte,5300,
6804,HL1918,iPhone,1,Jéssica,Stefanelli,1/22/2018,Belo Horizonte,5300,
6805,HL1918,iPhone,2,Laura,Araujo,4/7/2018,Belo Horizonte,5300,
6807,HL7348,SmartWatch,3,Antonio,Manhães,11/29/2018,Belo Horizonte,1400,
6817,HL1918,iPhone,1,Renan,Melo,10/2/2018,Belo Horizonte,5300,
6828,HL4379,Televisão,1,Ives,Teixeira,9/26/2018,Belo Horizonte,2500,
6830,HL7348,SmartWatch,5,Maria,Junior,7/27/2018,Belo Horizonte,1400,
6867,HL1918,iPhone,5,Marina,Aragão,4/4/2018,Belo Horizonte,5300,
6880,HL1918,iPhone,3,Paula,Carneiro,2/16/2018,Belo Horizonte,5300,
6896,HL4379,Televisão,5,João,Monteiro,4/20/2018,Belo Horizonte,2500,
6897,HL4379,Televisão,5,Caroll,Johnson,12/5/2018,Belo Horizonte,2500,
6903,HL1148,Câmera,4,Guilherme,Seixas,10/18/2018,Belo Horizonte,2100,
6910,HL1918,iPhone,3,Pedro,Costa,12/28/2018,Belo Horizonte,5300,
6939,HL4379,Televisão,4,Michelle,Pereira,6/12/2018,Belo Horizonte,2500,
6948,HL1918,iPhone,3,Gustavo,Erthal,7/19/2018,Belo Horizonte,5300,
6961,HL1148,Câmera,4,João,Silva,8/6/2018,Belo Horizonte,2100,
6997,HL2714,Tablet,1,João,Capitulo,8/21/2018,Belo Horizonte,1600,
7009,HL4379,Televisão,1,Ana,Gomes,2/23/2018,Belo Horizonte,2500,
7031,HL1148,Câmera,5,Felipe,Freitas,4/12/2018,Belo Horizonte,2100,
7034,HL1918,iPhone,4,Luiz,Marinho,3/20/2018,Belo Horizonte,5300,
7079,HL1918,iPhone,4,Carlos,Silva,9/3/2018,Belo Horizonte,5300,
7081,HL1918,iPhone,2,Priscila,Carvalho,7/24/2018,Belo Horizonte,5300,
7090,HL2714,Tablet,3,Jéssica,Resinente,2/19/2018,Belo Horizonte,1600,
7109,HL1918,iPhone,4,Juan,Fernandes,12/21/2018,Belo Horizonte,5300,
7112,HL1148,Câmera,5,Michelle,Miura,8/5/2018,Belo Horizonte,2100,
7118,HL1918,iPhone,4,Raísa,Rodrigues,3/20/2018,Belo Horizonte,5300,
7123,HL1918,iPhone,3,Vanessa,Bach,12/18/2018,Belo Horizonte,5300,
7132,HL4379,Televisão,4,Leandro,Ferreira,1/14/2018,Belo Horizonte,2500,
7136,HL4379,Televisão,4,Matheus,Gomes,11/6/2018,Belo Horizonte,2500,
7144,HL1918,iPhone,4,Caroline,Cavalcanti,10/6/2018,Belo Horizonte,5300,
7145,HL1918,iPhone,5,Andressa,Rotsztejn,6/15/2018,Belo Horizonte,5300,
7148,HL4379,Televisão,2,Lucas,Lacerda,4/21/2018,Belo Horizonte,2500,
7170,HL1148,Câmera,1,Wilson,Vianna,3/15/2018,Belo Horizonte,2100,
7208,HL1918,iPhone,2,Maria,Mello,5/1/2018,Belo Horizonte,5300,
7225,HL8851,Notebook,3,Alberto,Silveira,5/17/2018,Belo Horizonte,3500,
7241,HL8851,Notebook,5,Wilson,Meirelles,5/23/2018,Belo Horizonte,3500,
7257,HL1918,iPhone,4,Paula,Cavalcanti,7/17/2018,Belo Horizonte,5300,
7269,HL1918,iPhone,1,Thainá,Binello,9/5/2018,Belo Horizonte,5300,
7274,HL2714,Tablet,5,Matheus,Delgado,2/26/2018,Belo Horizonte,1600,
7283,HL4379,Televisão,2,Rubens,Netto,10/31/2018,Belo Horizonte,2500,
7287,HL4379,Televisão,3,Beatriz,Silva,2/16/2018,Belo Horizonte,2500,
7299,HL1918,iPhone,5,Arthur,Pereira,11/6/2018,Belo Horizonte,5300,
7313,HL1918,iPhone,5,Caio,Caldas,4/20/2018,Belo Horizonte,5300,
7335,HL4379,Televisão,3,Juliana,Correa,3/24/2018,Belo Horizonte,2500,
7341,HL2714,Tablet,1,Anderson,Cavalcanti,10/28/2018,Belo Horizonte,1600,
7374,HL1918,iPhone,2,Maria,Correa,7/26/2018,Belo Horizonte,5300,
7376,HL8851,Notebook,2,Diego,Mello,6/18/2018,Belo Horizonte,3500,
7400,HL1918,iPhone,5,Iuri,Barbosa,7/3/2018,Belo Horizonte,5300,
7424,HL8851,Notebook,3,Alexandre,Rodriguez,3/28/2018,Belo Horizonte,3500,
7465,HL9962,Android,2,Sandy,Ribeiro,10/2/2018,Belo Horizonte,3400,
7491,HL1148,Câmera,3,Arthur,Pereira,9/22/2018,Belo Horizonte,2100,
7495,HL9962,Android,4,Roberto,Mattos,1/29/2018,Belo Horizonte,3400,
7512,HL7348,SmartWatch,4,Clara,Bruno,11/20/2018,Belo Horizonte,1400,
7516,HL2714,Tablet,5,Gabrielle,Costa,1/25/2018,Belo Horizonte,1600,
7523,HL8851,Notebook,4,Adrielle,Vieira,4/1/2018,Belo Horizonte,3500,
7563,HL1918,iPhone,5,Raphael,Kurtz,2/16/2018,Belo Horizonte,5300,
7607,HL2714,Tablet,3,Luana,Santana,2/16/2018,Belo Horizonte,1600,
7608,HL2714,Tablet,4,Maria,Costa,3/7/2018,Belo Horizonte,1600,
7620,HL8851,Notebook,5,Thaís,Moura,11/30/2018,Belo Horizonte,3500,
7637,HL1918,iPhone,2,Maria,Cardoso,3/27/2018,Belo Horizonte,5300,
7645,HL4379,Televisão,1,Luis,Silva,8/1/2018,Belo Horizonte,2500,
7659,HL1148,Câmera,1,Maria,Gasperi,7/25/2018,Belo Horizonte,2100,
7662,HL4379,Televisão,1,Amanda,Procaci,9/23/2018,Belo Horizonte,2500,
7696,HL1918,iPhone,5,Alexandre,Rodriguez,10/31/2018,Belo Horizonte,5300,
7701,HL9962,Android,2,Fernanda,Figueiredo,11/25/2018,Belo Horizonte,3400,
7704,HL1918,iPhone,5,Clara,Silveira,8/26/2018,Belo Horizonte,5300,
7721,HL4379,Televisão,2,Gabriela,Mello,5/7/2018,Belo Horizonte,2500,
7730,HL2714,Tablet,1,Izabel,Lopes,5/11/2018,Belo Horizonte,1600,
7736,HL7348,SmartWatch,3,Amanda,Gontijo,1/1/2018,Belo Horizonte,1400,
7790,HL9962,Android,3,Amanda,Felippe,9/13/2018,Belo Horizonte,3400,
7799,HL4379,Televisão,2,Júlia,Almeida,2/4/2018,Belo Horizonte,2500,
7854,HL7348,SmartWatch,3,Matheus,Delgado,8/5/2018,Belo Horizonte,1400,
7862,HL2714,Tablet,4,Breno,Godoy,3/29/2018,Belo Horizonte,1600,
7888,HL4379,Televisão,2,Raíssa,Oliveira,10/4/2018,Belo Horizonte,2500,
7895,HL7348,SmartWatch,3,Rodrigo,Silva,11/6/2018,Belo Horizonte,1400,
7905,HL1148,Câmera,2,Maike,Pereira,5/11/2018,Belo Horizonte,2100,
7908,HL9962,Android,1,Miguel,Carneiro,1/8/2018,Belo Horizonte,3400,
7916,HL8851,Notebook,4,Victor,Firmino,9/1/2018,Belo Horizonte,3500,
7924,HL1918,iPhone,5,Eduardo,Veiga,3/1/2018,Belo Horizonte,5300,
7942,HL2714,Tablet,2,Kim,Ferreira,10/5/2018,Belo Horizonte,1600,
7957,HL1918,iPhone,3,Carolina,Rachide,7/20/2018,Belo Horizonte,5300,
7964,HL9962,Android,4,Willian,Albino,3/1/2018,Belo Horizonte,3400,
7983,HL9962,Android,3,Lucas,Machado,12/24/2018,Belo Horizonte,3400,
8008,HL1148,Câmera,1,Amanda,Braga,7/6/2018,Belo Horizonte,2100,
8009,HL8851,Notebook,1,Lucas,Costa,10/8/2018,Belo Horizonte,3500,
8011,HL1918,iPhone,2,Felipe,Mendonça,9/2/2018,Belo Horizonte,5300,
8014,HL4379,Televisão,2,João,Menezes,5/23/2018,Belo Horizonte,2500,
8039,HL7348,SmartWatch,2,Maria,Cardoso,1/21/2018,Belo Horizonte,1400,
8051,HL4379,Televisão,4,Rojane,Lima,6/24/2018,Belo Horizonte,2500,
8062,HL1918,iPhone,3,Breno,Caputo,7/18/2018,Belo Horizonte,5300,
8069,HL9962,Android,2,Victor,Oliveira,7/20/2018,Belo Horizonte,3400,
8070,HL1918,iPhone,2,Mariana,Sousa,2/8/2018,Belo Horizonte,5300,
8079,HL9962,Android,5,Ulisses,Filho,7/25/2018,Belo Horizonte,3400,
8081,HL1148,Câmera,3,Gabriel,Rocha,4/22/2018,Belo Horizonte,2100,
8082,HL7348,SmartWatch,3,Helvio,Pedrosa,3/3/2018,Belo Horizonte,1400,
8086,HL9962,Android,2,Maria,Moita,1/2/2018,Belo Horizonte,3400,
8094,HL1918,iPhone,4,Rafaela,Gonçalves,4/15/2018,Belo Horizonte,5300,
8100,HL4379,Televisão,1,Camilla,Vieira,7/23/2018,Belo Horizonte,2500,
8104,HL2714,Tablet,5,Antônio,Oliveira,11/11/2018,Belo Horizonte,1600,
8128,HL1918,iPhone,3,Izabel,Lopes,9/19/2018,Belo Horizonte,5300,
8152,HL9962,Android,2,Guido,Monteiro,12/24/2018,Belo Horizonte,3400,
8168,HL7348,SmartWatch,2,Morgana,Correa,7/2/2018,Belo Horizonte,1400,
8178,HL8851,Notebook,4,Ana,Júnior,11/23/2018,Belo Horizonte,3500,
8205,HL4379,Televisão,1,Isabela,Resende,9/6/2018,Belo Horizonte,2500,
8254,HL1918,iPhone,3,Bruno,Velucci,4/14/2018,Belo Horizonte,5300,
8256,HL1148,Câmera,3,Jeferson,Sone,10/31/2018,Belo Horizonte,2100,
8257,HL1918,iPhone,3,Eduardo,Veiga,1/30/2018,Belo Horizonte,5300,
8272,HL7348,SmartWatch,4,Breno,Varella,9/7/2018,Belo Horizonte,1400,
8283,HL9962,Android,4,Maria,Junior,3/20/2018,Belo Horizonte,3400,
8284,HL4379,Televisão,5,Matheus,Sapir,11/23/2018,Belo Horizonte,2500,
8292,HL4379,Televisão,4,Julia,Figueiredo,11/20/2018,Belo Horizonte,2500,
8299,HL4379,Televisão,5,Juan,Barbosa,12/1/2018,Belo Horizonte,2500,
8304,HL1918,iPhone,3,Pedro,Rodrigues,4/23/2018,Belo Horizonte,5300,
8396,HL4379,Televisão,4,Raul,Junqueira,6/14/2018,Belo Horizonte,2500,
8401,HL4379,Televisão,3,Lucas,Rodrigues,7/5/2018,Belo Horizonte,2500,
8438,HL2714,Tablet,5,Luíza,Melo,9/25/2018,Belo Horizonte,1600,
8447,HL1918,iPhone,2,Júlio,Fraga,9/7/2018,Belo Horizonte,5300,
8459,HL1918,iPhone,4,Lívia,Marques,1/5/2018,Belo Horizonte,5300,
8467,HL4379,Televisão,4,Wilson,Meirelles,12/16/2018,Belo Horizonte,2500,
8499,HL2714,Tablet,2,Amanda,Amaral,10/25/2018,Belo Horizonte,1600,
8500,HL1918,iPhone,5,Julia,Leite,1/1/2018,Belo Horizonte,5300,
8502,HL2714,Tablet,3,Giselia,Thiele,6/25/2018,Belo Horizonte,1600,
8508,HL7348,SmartWatch,1,Wilson,Brandão,5/19/2018,Belo Horizonte,1400,
8538,HL9962,Android,5,Juliana,Goes,9/29/2018,Belo Horizonte,3400,
8569,HL9962,Android,3,Gabriel,Silva,6/3/2018,Belo Horizonte,3400,
8595,HL2714,Tablet,2,Jéssica,Netto,2/19/2018,Belo Horizonte,1600,
8609,HL1918,iPhone,4,Rilson,Dias,4/16/2018,Belo Horizonte,5300,
8633,HL1918,iPhone,2,Rodrigo,Bruno,2/14/2018,Belo Horizonte,5300,
8684,HL9962,Android,4,João,Pedrazza,7/9/2018,Belo Horizonte,3400,
8698,HL7348,SmartWatch,2,Gabrielle,Costa,8/29/2018,Belo Horizonte,1400,
8719,HL1918,iPhone,4,Daniela,Rosa,11/14/2018,Belo Horizonte,5300,
8739,HL1918,iPhone,5,Maria,Cardoso,3/21/2018,Belo Horizonte,5300,
8749,HL4379,Televisão,1,Gustavo,Erthal,5/3/2018,Belo Horizonte,2500,
8791,HL2714,Tablet,2,Bruno,Ursulino,1/28/2018,Belo Horizonte,1600,
8808,HL1918,iPhone,3,Eduardo,Soares,10/16/2018,Belo Horizonte,5300,
8826,HL4379,Televisão,2,Lucas,Valim,12/25/2018,Belo Horizonte,2500,
8840,HL8851,Notebook,1,Marcela,Gasperi,7/11/2018,Belo Horizonte,3500,
8843,HL1148,Câmera,1,Amanda,Procaci,12/28/2018,Belo Horizonte,2100,
8858,HL8851,Notebook,5,Roberto,Mattos,6/13/2018,Belo Horizonte,3500,
8862,HL9962,Android,1,Renan,Melo,12/13/2018,Belo Horizonte,3400,
8871,HL8851,Notebook,3,Camille,Silva,1/8/2018,Belo Horizonte,3500,
8899,HL8851,Notebook,4,Caio,Ferreira,1/18/2018,Belo Horizonte,3500,
8915,HL1918,iPhone,4,Maria,Costa,4/17/2018,Belo Horizonte,5300,
8942,HL8851,Notebook,1,Marcos,Nucci,8/3/2018,Belo Horizonte,3500,
8954,HL4379,Televisão,2,Willian,Albino,3/31/2018,Belo Horizonte,2500,
8957,HL1918,iPhone,4,João,Matheus,10/23/2018,Belo Horizonte,5300,
8968,HL1918,iPhone,4,Pedro,Rodrigues,7/16/2018,Belo Horizonte,5300,
8978,HL1918,iPhone,1,Luana,Santana,8/25/2018,Belo Horizonte,5300,
9009,HL8851,Notebook,4,Jackson,Derossi,3/7/2018,Belo Horizonte,3500,
9022,HL2714,Tablet,2,Iuri,Barbosa,11/25/2018,Belo Horizonte,1600,
9050,HL4379,Televisão,4,Carolina,Santos,11/24/2018,Belo Horizonte,2500,
9055,HL7348,SmartWatch,2,Rubens,Valente,12/2/2018,Belo Horizonte,1400,
9065,HL1918,iPhone,3,Lucas,Almeida,6/29/2018,Belo Horizonte,5300,
9067,HL4379,Televisão,1,Isabela,Resende,12/20/2018,Belo Horizonte,2500,
9068,HL8851,Notebook,5,João,Araujo,3/20/2018,Belo Horizonte,3500,
9124,HL7348,SmartWatch,1,João,Costa,3/15/2018,Belo Horizonte,1400,
9142,HL8851,Notebook,3,Anderson,Cavalcanti,6/27/2018,Belo Horizonte,3500,
9148,HL9962,Android,2,Carolina,Abrahão,9/26/2018,Belo Horizonte,3400,
9178,HL4379,Televisão,1,Rubens,Valente,6/9/2018,Belo Horizonte,2500,
9191,HL4379,Televisão,3,Beatriz,Silva,8/10/2018,Belo Horizonte,2500,
9205,HL4379,Televisão,5,Manuela,Ferreira,3/29/2018,Belo Horizonte,2500,
9243,HL7348,SmartWatch,5,Carlos,Barbosa,7/5/2018,Belo Horizonte,1400,
9281,HL1918,iPhone,3,João,Luz,9/30/2018,Belo Horizonte,5300,
9287,HL1918,iPhone,5,Patrícia,Fernandes,10/8/2018,Belo Horizonte,5300,
9292,HL1148,Câmera,3,Henrique,Oliveira,2/7/2018,Belo Horizonte,2100,
9297,HL8851,Notebook,1,Luiza,Cavalcanti,1/18/2018,Belo Horizonte,3500,
9301,HL9962,Android,5,Anna,Silva,7/16/2018,Belo Horizonte,3400,
9331,HL1918,iPhone,5,Caio,Caldas,5/13/2018,Belo Horizonte,5300,
9339,HL7348,SmartWatch,4,Ana,Soledade,6/23/2018,Belo Horizonte,1400,
9341,HL4379,Televisão,1,David,Vasconcelos,9/18/2018,Belo Horizonte,2500,
9351,HL2714,Tablet,5,João,Fonseca,7/10/2018,Belo Horizonte,1600,
9380,HL9962,Android,2,Fabio,Sepúlveda,9/28/2018,Belo Horizonte,3400,
9402,HL4379,Televisão,4,Wen,Braga,5/14/2018,Belo Horizonte,2500,
9410,HL1918,iPhone,4,Bernardo,Nauenberg,9/18/2018,Belo Horizonte,5300,
9422,HL4379,Televisão,2,João,Abraçado,9/21/2018,Belo Horizonte,2500,
9441,HL1148,Câmera,2,Jônatas,Tanaka,1/12/2018,Belo Horizonte,2100,
9456,HL7348,SmartWatch,1,Fernanda,Coutinho,11/28/2018,Belo Horizonte,1400,
9463,HL9962,Android,1,Maria,Costa,11/24/2018,Belo Horizonte,3400,
9487,HL4379,Televisão,3,Beatriz,Perdomo,6/4/2018,Belo Horizonte,2500,
9492,HL1918,iPhone,1,Gabriel,Puntel,2/6/2018,Belo Horizonte,5300,
9501,HL7348,SmartWatch,2,Lucas,Rodrigues,10/28/2018,Belo Horizonte,1400,
9514,HL4379,Televisão,2,Raphael,Guedes,2/11/2018,Belo Horizonte,2500,
9528,HL1918,iPhone,4,Larissa,Jesus,12/21/2018,Belo Horizonte,5300,
9553,HL8851,Notebook,5,Eduardo,Nunes,10/30/2018,Belo Horizonte,3500,
9579,HL9962,Android,1,Caio,Silva,10/25/2018,Belo Horizonte,3400,
9596,HL2714,Tablet,1,Bernardo,Soares,11/29/2018,Belo Horizonte,1600,
