,SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,Unnamed: 8
4794,HL7348,SmartWatch,2,Debora,Silva,10/4/2018,Recife,1400,
4800,HL2714,Tablet,3,Breno,Costa,10/5/2018,Recife,1600,
4809,HL2714,Tablet,4,Nathan,Morelli,4/13/2018,Recife,1600,
4816,HL1918,iPhone,4,Brenno,Santos,11/29/2018,Recife,5300,
4820,HL1148,Câmera,2,Lucas,Neto,8/27/2018,Recife,2100,
4829,HL1918,iPhone,4,Guido,Monteiro,12/17/2018,Recife,5300,
4840,HL9962,Android,3,Anna,Maia,8/1/2018,Recife,3400,
4850,HL4379,Televisão,5,Victor,Firmino,8/22/2018,Recife,2500,
4857,HL1148,Câmera,2,Pedro,Santana,3/29/2018,Recife,2100,
4858,HL1148,Câmera,3,Ruan,Lopes,3/16/2018,Recife,2100,
4860,HL1918,iPhone,2,Lucas,Almeida,11/30/2018,Recife,5300,
4878,HL2714,Tablet,3,Alessandra,Martins,5/30/2018,Recife,1600,
4892,HL9962,Android,3,Marina,Delgado,12/20/2018,Recife,3400,
4894,HL1918,iPhone,5,Rafaela,Feio,4/3/2018,Recife,5300,
4905,HL1918,iPhone,5,Mariane,Racy,9/15/2018,Recife,5300,
4906,HL1918,iPhone,2,Lara,Moreira,1/2/2018,Recife,5300,
4928,HL4379,Televisão,2,Andressa,Chou,7/27/2018,Recife,2500,
4936,HL1918,iPhone,3,Marcela,Johnson,9/10/2018,Recife,5300,
4938,HL1918,iPhone,5,Marina,Aragão,7/17/2018,Recife,5300,
4942,HL4379,Televisão,5,Lucas,Fontoura,8/18/2018,Recife,2500,
4943,HL1918,iPhone,1,Catarina,Teixeira,1/15/2018,Recife,5300,
4973,HL2714,Tablet,3,Pedro,Rodrigues,11/4/2018,Recife,1600,
4978,HL1918,iPhone,5,Roberta,Teixeira,5/6/2018,Recife,5300,
4995,HL1918,iPhone,3,Joyce,Medina,4/9/2018,Recife,5300,
5048,HL8851,Notebook,2,Felipe,Cavalcanti,8/2/2018,Recife,3500,
5049,HL2714,Tablet,5,Lucas,Valim,6/23/2018,Recife,1600,
5059,HL4379,Televisão,3,Caio,Ferreira,9/28/2018,Recife,2500,
5087,HL7348,SmartWatch,5,Victor,Corrêa,12/1/2018,Recife,1400,
5110,HL4379,Televisão,3,Anderson,Barreto,2/14/2018,Recife,2500,
5118,HL1918,iPhone,1,Jônatas,Tanaka,12/29/2018,Recife,5300,
5126,HL1918,iPhone,3,Wilson,Brandão,10/15/2018,Recife,5300,
5131,HL1148,Câmera,1,Paula,Carneiro,6/14/2018,Recife,2100,
5152,HL8851,Notebook,1,Maria,Junior,1/12/2018,Recife,3500,
5158,HL2714,Tablet,5,Beatriz,Rodrigues,12/2/2018,Recife,1600,
5215,HL7348,SmartWatch,3,Paula,Isbelle,7/23/2018,Recife,1400,
5263,HL2714,Tablet,3,Henrique,Oliveira,12/30/2018,Recife,1600,
5272,HL1918,iPhone,4,Priscila,Carvalho,5/21/2018,Recife,5300,
5290,HL4379,Televisão,2,Stela,Mendonça,5/28/2018,Recife,2500,
5318,HL1918,iPhone,4,Jorge,Carvalho,12/29/2018,Recife,5300,
5320,HL1918,iPhone,2,Henrique,Silva,7/4/2018,Recife,5300,
5340,HL9962,Android,5,Matheus,Gomes,2/9/2018,Recife,3400,
5359,HL2714,Tablet,2,Wellington,Duarte,4/26/2018,Recife,1600,
5388,HL4379,Televisão,4,William,Mendonça,12/30/2018,Recife,2500,
5402,HL4379,Televisão,3,Pedro,Bitencourt,9/17/2018,Recife,2500,
5405,HL4379,Televisão,2,Victor,Magalhães,10/9/2018,Recife,2500,
5415,HL4379,Televisão,5,Joyce,Souza,11/30/2018,Recife,2500,
5428,HL4379,Televisão,1,Luiza,Cavalcanti,4/26/2018,Recife,2500,
5436,HL7348,SmartWatch,1,Joyce,Medina,5/5/2018,Recife,1400,
5453,HL4379,Televisão,3,Lais,Candido,7/30/2018,Recife,2500,
5465,HL1148,Câmera,5,Mateus,Franco,4/14/2018,Recife,2100,
5508,HL1148,Câmera,5,Sthefeson,Barroso,7/15/2018,Recife,2100,
5532,HL4379,Televisão,4,Manuela,Ferreira,3/7/2018,Recife,2500,
5585,HL1918,iPhone,2,Allan,Guedes,9/20/2018,Recife,5300,
5612,HL8851,Notebook,5,Bárbara,Cavalcante,1/31/2018,Recife,3500,
5647,HL2714,Tablet,1,Bruno,Barcessat,10/5/2018,Recife,1600,
5670,HL4379,Televisão,4,Wilson,Vianna,1/12/2018,Recife,2500,
5672,HL1918,iPhone,4,Danilo,Alves,12/22/2018,Recife,5300,
5692,HL1918,iPhone,5,Isabel,Leite,5/2/2018,Recife,5300,
5713,HL1918,iPhone,1,Luana,Santana,2/14/2018,Recife,5300,
5719,HL9962,Android,1,Tiago,Pereira,7/26/2018,Recife,3400,
5720,HL8851,Notebook,1,Stefan,Nunes,3/11/2018,Recife,3500,
5735,HL4379,Televisão,1,Ana,Silva,8/23/2018,Recife,2500,
5740,HL4379,Televisão,1,Silvio,Fahrnholz,6/14/2018,Recife,2500,
5743,HL4379,Televisão,3,Ylana,Teraoka,6/17/2018,Recife,2500,
5753,HL2714,Tablet,1,Wilson,Meirelles,3/4/2018,Recife,1600,
5790,HL1918,iPhone,4,João,Alves,12/29/2018,Recife,5300,
5807,HL1148,Câmera,2,Roberto,Nogueira,6/6/2018,Recife,2100,
5813,HL8851,Notebook,5,Raul,Silveira,12/28/2018,Recife,3500,
5815,HL2714,Tablet,2,Vinícius,Antunes,12/10/2018,Recife,1600,
5818,HL1918,iPhone,3,João,Ribeiro,11/29/2018,Recife,5300,
5826,HL1918,iPhone,1,Pedro,Dalforne,11/19/2018,Recife,5300,
5830,HL4379,Televisão,2,Raissa,Negrelli,8/9/2018,Recife,2500,
5835,HL7348,SmartWatch,1,Myllena,Corrêa,8/2/2018,Recife,1400,
5839,HL1148,Câmera,4,Jéssica,Netto,10/22/2018,Recife,2100,
5849,HL9962,Android,1,Renan,Firmino,9/5/2018,Recife,3400,
5851,HL4379,Televisão,4,Itai,Puntel,5/17/2018,Recife,2500,
5853,HL2714,Tablet,4,Carolina,Siqueira,7/22/2018,Recife,1600,
5864,HL1918,iPhone,2,Gabriel,Rocha,1/9/2018,Recife,5300,
5865,HL1918,iPhone,5,Raphael,Kurtz,7/16/2018,Recife,5300,
5902,HL4379,Televisão,5,Antônio,Soares,10/7/2018,Recife,2500,
5905,HL4379,Televisão,3,Jessica,Ferreira,4/24/2018,Recife,2500,
5914,HL4379,Televisão,4,Maurício,Dias,12/30/2018,Recife,2500,
5915,HL8851,Notebook,3,Rodrigo,Silva,8/5/2018,Recife,3500,
5934,HL1148,Câmera,5,Rebeca,Taylor,12/18/2018,Recife,2100,
5948,HL1918,iPhone,2,Raphael,Kurtz,1/20/2018,Recife,5300,
5990,HL2714,Tablet,5,Antonio,Manhães,6/5/2018,Recife,1600,
5999,HL1918,iPhone,1,Paula,Isbelle,9/25/2018,Recife,5300,
6004,HL1148,Câmera,5,Amanda,Amaral,5/24/2018,Recife,2100,
6016,HL9962,Android,5,Raissa,Pinheiro,6/5/2018,Recife,3400,
6023,HL1148,Câmera,5,Rodrigo,Feijo,11/22/2018,Recife,2100,
6040,HL1918,iPhone,4,Raissa,Maia,6/23/2018,Recife,5300,
6067,HL1148,Câmera,1,Rogério,Pereira,10/19/2018,Recife,2100,
6082,HL9962,Android,2,Arthur,Pereira,10/8/2018,Recife,3400,
6084,HL4379,Televisão,3,Igor,Lima,2/2/2018,Recife,2500,
6105,HL1918,iPhone,2,Pedro,Santana,7/29/2018,Recife,5300,
6123,HL4379,Televisão,3,Giovana,Vilela,4/16/2018,Recife,2500,
6147,HL1918,iPhone,1,Isabela,Teixeira,8/6/2018,Recife,5300,
6171,HL9962,Android,5,Rebeca,Manhães,12/23/2018,Recife,3400,
6176,HL1918,iPhone,3,Aline,Mello,8/8/2018,Recife,5300,
6180,HL8851,Notebook,1,Laís,Oliveira,8/4/2018,Recife,3500,
6183,HL4379,Televisão,3,Ulisses,Filho,10/18/2018,Recife,2500,
6185,HL1148,Câmera,5,Breno,Caputo,8/8/2018,Recife,2100,
6186,HL9962,Android,3,David,Campelo,6/16/2018,Recife,3400,
6204,HL7348,SmartWatch,3,Raul,Junqueira,5/13/2018,Recife,1400,
6213,HL7348,SmartWatch,4,Fernanda,Silva,7/17/2018,Recife,1400,
6214,HL1148,Câmera,1,Marcela,Gasperi,6/17/2018,Recife,2100,
6227,HL2714,Tablet,5,Lucas,Machado,4/18/2018,Recife,1600,
6246,HL1918,iPhone,4,João,Oliveira,7/31/2018,Recife,5300,
6271,HL4379,Televisão,3,Daniel,Terra,1/7/2018,Recife,2500,
6279,HL9962,Android,2,Pedro,Macckione,2/15/2018,Recife,3400,
6285,HL4379,Televisão,5,Fernanda,Rubim,3/18/2018,Recife,2500,
6338,HL4379,Televisão,1,David,Campelo,5/3/2018,Recife,2500,
6371,HL8851,Notebook,4,Lucas,Lemos,9/24/2018,Recife,3500,
6387,HL8851,Notebook,1,Rodrigo,Mendes,6/5/2018,Recife,3500,
6391,HL1148,Câmera,1,João,Menezes,6/25/2018,Recife,2100,
6421,HL1918,iPhone,4,Eduardo,Quindeler,1/19/2018,Recife,5300,
6442,HL9962,Android,1,Isabela,Resende,12/31/2018,Recife,3400,
6446,HL4379,Televisão,4,Pedro,Santos,7/30/2018,Recife,2500,
6531,HL7348,SmartWatch,5,Antônio,Soares,1/26/2018,Recife,1400,
6624,HL1918,iPhone,2,Luis,Silva,12/1/2018,Recife,5300,
6634,HL1918,iPhone,1,Ana,Júnior,10/12/2018,Recife,5300,
6637,HL1918,iPhone,2,Victor,Lira,7/23/2018,Recife,5300,
6661,HL4379,Televisão,3,Luiza,Cavalcanti,3/23/2018,Recife,2500,
6663,HL2714,Tablet,4,Thayna,Martins,5/29/2018,Recife,1600,
6664,HL9962,Android,4,Jéssica,Stefanelli,10/5/2018,Recife,3400,
6676,HL2714,Tablet,3,Felipe,Mello,4/27/2018,Recife,1600,
6679,HL1918,iPhone,2,Raphael,Ferman,8/11/2018,Recife,5300,
6686,HL1918,iPhone,4,Lucas,Freire,8/12/2018,Recife,5300,
6687,HL4379,Televisão,4,Raphael,Guedes,7/12/2018,Recife,2500,
6720,HL1918,iPhone,2,Isabel,Mesquita,2/25/2018,Recife,5300,
6722,HL4379,Televisão,1,Desirée,Heimlich,1/22/2018,Recife,2500,
6724,HL9962,Android,1,Pedro,Conceição,4/7/2018,Recife,3400,
6725,HL1918,iPhone,5,Marina,Cormack,5/18/2018,Recife,5300,
6733,HL1918,iPhone,4,Felipe,Mello,10/15/2018,Recife,5300,
6736,HL9962,Android,3,Gustavo,Azevedo,9/29/2018,Recife,3400,
6743,HL1918,iPhone,4,Thales,Andrade,8/28/2018,Recife,5300,
6744,HL2714,Tablet,5,Pedro,Macckione,2/26/2018,Recife,1600,
6748,HL1918,iPhone,1,Roberto,Nogueira,8/14/2018,Recife,5300,
6795,HL4379,Televisão,3,Thales,Fanara,2/18/2018,Recife,2500,
6796,HL8851,Notebook,4,Mateus,Duque,6/23/2018,Recife,3500,
6832,HL9962,Android,5,Natalia,Guedes,8/25/2018,Recife,3400,
6834,HL1918,iPhone,1,Felipe,Júnior,1/24/2018,Recife,5300,
6842,HL2714,Tablet,1,Rebeca,Taylor,9/11/2018,Recife,1600,
6853,HL1918,iPhone,4,Sthefeson,Pereira,12/11/2018,Recife,5300,
6885,HL4379,Televisão,1,Itai,Puntel,10/5/2018,Recife,2500,
6893,HL8851,Notebook,3,Ulisses,Filho,7/12/2018,Recife,3500,
6912,HL2714,Tablet,1,João,Peçanha,5/23/2018,Recife,1600,
6931,HL9962,Android,4,Rogério,Gentile,10/13/2018,Recife,3400,
6951,HL8851,Notebook,4,Rafael,Rocha,8/5/2018,Recife,3500,
6957,HL1148,Câmera,3,Beatriz,Biase,7/12/2018,Recife,2100,
6967,HL7348,SmartWatch,3,Maria,Junior,2/27/2018,Recife,1400,
6977,HL1918,iPhone,1,Carla,Zakhm,12/27/2018,Recife,5300,
6981,HL1918,iPhone,2,Fernanda,Silva,12/10/2018,Recife,5300,
6986,HL1918,iPhone,5,Juliana,Silva,12/28/2018,Recife,5300,
6993,HL1918,iPhone,1,Luana,Santos,7/3/2018,Recife,5300,
7004,HL7348,SmartWatch,4,Julia,Leig,3/10/2018,Recife,1400,
7010,HL4379,Televisão,2,Antonio,Bernhardt,6/4/2018,Recife,2500,
7018,HL1148,Câmera,5,Barbara,Procaci,12/2/2018,Recife,2100,
7027,HL2714,Tablet,1,Raissa,Negrelli,3/27/2018,Recife,1600,
7050,HL4379,Televisão,5,Gustavo,Junior,7/24/2018,Recife,2500,
7061,HL1148,Câmera,1,Ana,Bôas,8/6/2018,Recife,2100,
7068,HL2714,Tablet,4,Bruno,Barcessat,8/28/2018,Recife,1600,
7070,HL1918,iPhone,2,Juan,Fernandes,9/2/2018,Recife,5300,
7087,HL4379,Televisão,2,Breno,Britto,10/15/2018,Recife,2500,
7124,HL1918,iPhone,3,Maria,Costa,8/11/2018,Recife,5300,
7147,HL1918,iPhone,2,Beatriz,Almeida,8/26/2018,Recife,5300,
7172,HL1918,iPhone,4,Diogo,Ressurreição,1/25/2018,Recife,5300,
7179,HL1918,iPhone,3,Cláudio,Aragão,8/26/2018,Recife,5300,
7204,HL1918,iPhone,4,Lucas,Lacerda,5/16/2018,Recife,5300,
7209,HL8851,Notebook,3,Beatriz,Biase,1/9/2018,Recife,3500,
7213,HL4379,Televisão,4,Thales,Fanara,12/19/2018,Recife,2500,
7224,HL7348,SmartWatch,1,Yasmim,Verly,3/9/2018,Recife,1400,
7233,HL4379,Televisão,3,Livia,Cozendey,1/24/2018,Recife,2500,
7250,HL1918,iPhone,5,Lázaro,Villanova,11/4/2018,Recife,5300,
7253,HL2714,Tablet,5,Sthefeson,Pereira,10/29/2018,Recife,1600,
7259,HL1918,iPhone,3,Fernanda,Figueiredo,8/21/2018,Recife,5300,
7260,HL4379,Televisão,5,Jéssica,Stefanelli,5/10/2018,Recife,2500,
7264,HL1918,iPhone,5,Bruna,Brandao,6/16/2018,Recife,5300,
7282,HL1918,iPhone,4,Nina,Magalhães,8/10/2018,Recife,5300,
7285,HL1918,iPhone,2,Fernanda,Rubim,11/14/2018,Recife,5300,
7293,HL4379,Televisão,5,Ulisses,Filho,4/27/2018,Recife,2500,
7312,HL7348,SmartWatch,3,Gabriel,Silva,12/20/2018,Recife,1400,
7320,HL1148,Câmera,4,Daniel,Valente,9/24/2018,Recife,2100,
7449,HL2714,Tablet,4,Fabio,Boccaletti,3/6/2018,Recife,1600,
7461,HL1148,Câmera,5,Beatriz,Rodrigues,2/27/2018,Recife,2100,
7498,HL2714,Tablet,2,João,Fonseca,6/8/2018,Recife,1600,
7503,HL4379,Televisão,1,Mariane,Racy,12/21/2018,Recife,2500,
7513,HL9962,Android,4,Raíssa,Oliveira,12/23/2018,Recife,3400,
7518,HL4379,Televisão,3,Luiza,Cavalcanti,11/23/2018,Recife,2500,
7541,HL2714,Tablet,1,Mariane,Ferreira,3/29/2018,Recife,1600,
7547,HL1918,iPhone,1,Pedro,Ferrari,10/11/2018,Recife,5300,
7548,HL1918,iPhone,5,Antônio,Soares,4/12/2018,Recife,5300,
7550,HL4379,Televisão,4,Daniel,Alcoforado,8/9/2018,Recife,2500,
7559,HL4379,Televisão,2,Breno,Quinto,3/19/2018,Recife,2500,
7562,HL7348,SmartWatch,1,Igor,Azevedo,4/12/2018,Recife,1400,
7575,HL8851,Notebook,4,Nathalia,Ventura,7/18/2018,Recife,3500,
7576,HL1918,iPhone,1,Willian,Albino,7/4/2018,Recife,5300,
7584,HL2714,Tablet,1,Pedro,Cardoso,4/10/2018,Recife,1600,
7591,HL1918,iPhone,5,Danilo,Rubim,1/3/2018,Recife,5300,
7643,HL2714,Tablet,4,João,Fonseca,7/24/2018,Recife,1600,
7649,HL4379,Televisão,5,Guilherme,Castilho,3/19/2018,Recife,2500,
7691,HL1918,iPhone,1,Thales,Santos,4/16/2018,Recife,5300,
7693,HL2714,Tablet,3,Cláudio,Aragão,4/15/2018,Recife,1600,
7717,HL4379,Televisão,4,Thays,Castro,10/22/2018,Recife,2500,
7725,HL9962,Android,2,José,Carvalho,2/20/2018,Recife,3400,
7761,HL4379,Televisão,5,Guilherme,Rachide,6/24/2018,Recife,2500,
7780,HL4379,Televisão,1,Caio,Vianna,8/25/2018,Recife,2500,
7801,HL7348,SmartWatch,2,Yasser,Calbucci,3/2/2018,Recife,1400,
7815,HL4379,Televisão,3,Raphael,Machado,11/6/2018,Recife,2500,
7833,HL1918,iPhone,4,Amanda,Delgado,1/8/2018,Recife,5300,
7865,HL7348,SmartWatch,5,Bruna,Londero,5/12/2018,Recife,1400,
7902,HL4379,Televisão,1,Maria,Cardoso,7/3/2018,Recife,2500,
7922,HL2714,Tablet,2,Breno,Britto,2/8/2018,Recife,1600,
7936,HL4379,Televisão,3,Fillipe,Almeida,7/24/2018,Recife,2500,
7944,HL1918,iPhone,4,Luiza,Farias,3/22/2018,Recife,5300,
7946,HL1148,Câmera,4,Bruno,Oliveira,2/12/2018,Recife,2100,
8002,HL4379,Televisão,1,Marcelo,Guadagnino,6/19/2018,Recife,2500,
8005,HL1918,iPhone,3,Bernardo,Borges,6/20/2018,Recife,5300,
8019,HL8851,Notebook,3,Giovanna,Santos,4/16/2018,Recife,3500,
8020,HL8851,Notebook,3,Matheus,Tostes,3/21/2018,Recife,3500,
8022,HL7348,SmartWatch,4,Fernanda,Silva,7/20/2018,Recife,1400,
8031,HL1148,Câmera,4,Mayara,Soares,12/10/2018,Recife,2100,
8041,HL8851,Notebook,1,Philipe,Morete,1/16/2018,Recife,3500,
8060,HL8851,Notebook,1,Ana,Leite,12/11/2018,Recife,3500,
8066,HL1918,iPhone,3,Gustavo,Thome,1/28/2018,Recife,5300,
8084,HL2714,Tablet,3,Isabella,Santos,9/24/2018,Recife,1600,
8088,HL9962,Android,3,Bárbara,Cavalcante,10/11/2018,Recife,3400,
8103,HL4379,Televisão,1,Bruno,Mota,5/19/2018,Recife,2500,
8114,HL1918,iPhone,2,Douglas,Rodrigues,4/13/2018,Recife,5300,
8120,HL4379,Televisão,5,Caio,Silva,9/23/2018,Recife,2500,
8131,HL1918,iPhone,1,Jônatas,Tanaka,11/24/2018,Recife,5300,
8155,HL7348,SmartWatch,3,Anna,Maia,2/24/2018,Recife,1400,
8157,HL7348,SmartWatch,5,Pedro,Oliveira,8/6/2018,Recife,1400,
8162,HL1918,iPhone,3,Luíza,Goulart,6/12/2018,Recife,5300,
8175,HL2714,Tablet,3,Philipe,Morete,5/29/2018,Recife,1600,
8185,HL1918,iPhone,4,David,Vasconcelos,12/30/2018,Recife,5300,
8201,HL8851,Notebook,4,Isabela,Resende,6/26/2018,Recife,3500,
8207,HL1148,Câmera,5,Marcela,Gasperi,6/9/2018,Recife,2100,
8224,HL1918,iPhone,4,Sandy,Figueiredo,6/8/2018,Recife,5300,
8227,HL2714,Tablet,4,João,Guadagnino,1/23/2018,Recife,1600,
8229,HL1148,Câmera,5,Caio,Caldas,2/27/2018,Recife,2100,
8252,HL1918,iPhone,3,Michelle,Pereira,3/4/2018,Recife,5300,
8273,HL4379,Televisão,3,Renan,Nascimento,1/6/2018,Recife,2500,
8279,HL1918,iPhone,3,Gustavo,Aragão,8/31/2018,Recife,5300,
8310,HL8851,Notebook,3,Daniel,Ortiz,9/14/2018,Recife,3500,
8357,HL1918,iPhone,2,Lázaro,Nascimento,8/16/2018,Recife,5300,
8362,HL1918,iPhone,5,Joao,Pereira,7/10/2018,Recife,5300,
8385,HL7348,SmartWatch,2,Gustavo,Aragão,8/31/2018,Recife,1400,
8414,HL2714,Tablet,3,Gabriela,Cavalcanti,1/3/2018,Recife,1600,
8421,HL2714,Tablet,1,Eric,Júnior,7/22/2018,Recife,1600,
8422,HL1918,iPhone,3,Catarina,Teixeira,5/11/2018,Recife,5300,
8433,HL1148,Câmera,4,Luíza,Garcia,9/22/2018,Recife,2100,
8439,HL1918,iPhone,5,Dandara,Reis,3/10/2018,Recife,5300,
8464,HL1148,Câmera,5,Alvaro,Kranz,7/31/2018,Recife,2100,
8496,HL1918,iPhone,3,Kimberly,Sad,5/19/2018,Recife,5300,
8526,HL1918,iPhone,2,Thaís,Moura,4/4/2018,Recife,5300,
8527,HL4379,Televisão,3,Bernardo,Ribeiro,7/16/2018,Recife,2500,
8536,HL1148,Câmera,3,Bernardo,Ribeiro,4/29/2018,Recife,2100,
8539,HL7348,SmartWatch,1,Letícia,Araujo,5/19/2018,Recife,1400,
8547,HL8851,Notebook,3,Raíza,Lopes,5/8/2018,Recife,3500,
8552,HL7348,SmartWatch,1,Mônica,Rotolo,9/15/2018,Recife,1400,
8577,HL1918,iPhone,2,Mariana,Barrozo,6/10/2018,Recife,5300,
8601,HL1918,iPhone,1,Victor,Lira,5/5/2018,Recife,5300,
8602,HL2714,Tablet,4,João,Bach,6/4/2018,Recife,1600,
8605,HL8851,Notebook,5,Rafael,Ramos,9/18/2018,Recife,3500,
8607,HL7348,SmartWatch,2,Rafael,Portela,6/23/2018,Recife,1400,
8635,HL9962,Android,1,Carlos,Cardoso,10/31/2018,Recife,3400,
8654,HL8851,Notebook,2,Luiza,Procaci,3/17/2018,Recife,3500,
8661,HL7348,SmartWatch,4,Roger,Rosa,5/31/2018,Recife,1400,
8667,HL4379,Televisão,4,Marina,Mesquita,7/24/2018,Recife,2500,
8673,HL1918,iPhone,3,Giulia,Pessanha,11/20/2018,Recife,5300,
8692,HL7348,SmartWatch,5,Pedro,Bitencourt,7/28/2018,Recife,1400,
8723,HL8851,Notebook,1,Luana,Santana,7/28/2018,Recife,3500,
8724,HL4379,Televisão,2,Kim,Ferreira,7/19/2018,Recife,2500,
8725,HL2714,Tablet,3,Livia,Corrêa,5/10/2018,Recife,1600,
8745,HL1918,iPhone,2,Antonio,Bernhardt,7/6/2018,Recife,5300,
8747,HL9962,Android,2,Aline,Andrade,11/18/2018,Recife,3400,
8750,HL1918,iPhone,5,Patrick,Silva,8/9/2018,Recife,5300,
8754,HL2714,Tablet,3,Bruna,Ramos,10/11/2018,Recife,1600,
8778,HL1918,iPhone,5,Maria,Costa,10/31/2018,Recife,5300,
8788,HL4379,Televisão,1,Beatriz,Santos,9/13/2018,Recife,2500,
8789,HL1918,iPhone,4,Ruan,Lopes,6/8/2018,Recife,5300,
8797,HL2714,Tablet,3,Marina,Marins,11/18/2018,Recife,1600,
8806,HL4379,Televisão,1,Luiza,Farias,3/21/2018,Recife,2500,
8814,HL7348,SmartWatch,2,Juliana,Silva,6/21/2018,Recife,1400,
8852,HL4379,Televisão,1,Lázaro,Villanova,9/25/2018,Recife,2500,
8874,HL4379,Televisão,4,Aline,Morais,7/29/2018,Recife,2500,
8877,HL8851,Notebook,3,Lenon,Fernandes,7/20/2018,Recife,3500,
8888,HL4379,Televisão,4,Marianna,Pestana,4/23/2018,Recife,2500,
8894,HL7348,SmartWatch,2,Chan,Santos,5/15/2018,Recife,1400,
8918,HL1148,Câmera,4,Leandro,Rodrigues,6/2/2018,Recife,2100,
8941,HL4379,Televisão,3,Jônatas,Soares,10/9/2018,Recife,2500,
8962,HL7348,SmartWatch,5,Joyce,Souza,3/17/2018,Recife,1400,
8971,HL2714,Tablet,4,Lucas,Machado,6/2/2018,Recife,1600,
8973,HL9962,Android,3,Beatriz,Li,1/7/2018,Recife,3400,
8985,HL4379,Televisão,4,Ana,Júnior,12/3/2018,Recife,2500,
9020,HL1918,iPhone,1,Pedro,Lyra,11/25/2018,Recife,5300,
9052,HL1918,iPhone,3,João,Abraçado,6/10/2018,Recife,5300,
9069,HL7348,SmartWatch,4,Marcelo,Guadagnino,7/4/2018,Recife,1400,
9083,HL1918,iPhone,2,Giovanna,Santos,1/4/2018,Recife,5300,
9085,HL8851,Notebook,2,Gabrielle,Viríssimo,3/24/2018,Recife,3500,
9099,HL9962,Android,5,Jorge,Carvalho,9/8/2018,Recife,3400,
9101,HL4379,Televisão,4,Danilo,Rubim,3/23/2018,Recife,2500,
9134,HL4379,Televisão,3,Beatriz,Li,5/10/2018,Recife,2500,
9137,HL1918,iPhone,4,Rafael,Ramos,2/4/2018,Recife,5300,
9152,HL2714,Tablet,5,Stefan,Nunes,10/22/2018,Recife,1600,
9159,HL1918,iPhone,1,Raul,Junqueira,1/27/2018,Recife,5300,
9182,HL1918,iPhone,3,David,Vasconcelos,9/9/2018,Recife,5300,
9189,HL8851,Notebook,5,Deysiane,Bach,1/29/2018,Recife,3500,
9200,HL1918,iPhone,3,Rafaela,Rodrigues,1/2/2018,Recife,5300,
9207,HL1148,Câmera,2,Patrícia,Fernandes,1/20/2018,Recife,2100,
9220,HL8851,Notebook,2,Thaís,Pereira,4/19/2018,Recife,3500,
9221,HL4379,Televisão,5,Matheus,Moraes,8/7/2018,Recife,2500,
9246,HL4379,Televisão,2,Hércules,Moreira,9/16/2018,Recife,2500,
9251,HL1148,Câmera,1,João,Matheus,6/1/2018,Recife,2100,
9254,HL7348,SmartWatch,1,Gabriel,Almeida,2/23/2018,Recife,1400,
9259,HL9962,Android,4,Fernanda,Junior,11/7/2018,Recife,3400,
9267,HL2714,Tablet,4,Gabriel,Pereira,12/5/2018,Recife,1600,
9269,HL4379,Televisão,5,Dykson,Silva,2/15/2018,Recife,2500,
9286,HL7348,SmartWatch,4,Marina,Correa,6/11/2018,Recife,1400,
9293,HL7348,SmartWatch,4,Bianca,Allevato,3/23/2018,Recife,1400,
9295,HL2714,Tablet,5,Kimberly,Sad,6/8/2018,Recife,1600,
9308,HL4379,Televisão,4,Marina,Mesquita,2/2/2018,Recife,2500,
9322,HL9962,Android,3,Gabrielle,Silva,7/5/2018,Recife,3400,
9327,HL2714,Tablet,5,Priscila,Carvalho,3/8/2018,Recife,1600,
9354,HL1918,iPhone,1,Carolina,Santos,2/18/2018,Recife,5300,
9361,HL1918,iPhone,2,Pedro,Rodrigues,5/29/2018,Recife,5300,
9364,HL1148,Câmera,1,Mariana,Baptista,8/21/2018,Recife,2100,
9394,HL1918,iPhone,3,Rebeca,Manhães,7/9/2018,Recife,5300,
9438,HL1918,iPhone,4,Andre,Nóbrega,1/23/2018,Recife,5300,
9440,HL1918,iPhone,5,Ana,Felippe,9/27/2018,Recife,5300,
9454,HL4379,Televisão,2,Cícero,Lima,11/10/2018,Recife,2500,
9455,HL1148,Câmera,5,Camilla,Guimarães,1/18/2018,Recife,2100,
9462,HL8851,Notebook,2,Gustavo,Accardo,2/28/2018,Recife,3500,
9469,HL7348,SmartWatch,5,Andressa,Nóbrega,3/28/2018,Recife,1400,
9475,HL1918,iPhone,5,Anderson,Barreto,8/11/2018,Recife,5300,
9493,HL1148,Câmera,5,Jonatas,Passos,7/27/2018,Recife,2100,
9495,HL1918,iPhone,2,Carlos,Barbosa,8/22/2018,Recife,5300,
9502,HL2714,Tablet,2,Bruno,Oliveira,6/27/2018,Recife,1600,
9512,HL4379,Televisão,3,Victor,Corrêa,5/13/2018,Recife,2500,
9513,HL1148,Câmera,3,Julia,Leig,4/12/2018,Recife,2100,
9516,HL7348,SmartWatch,1,Beatriz,Rocha,3/21/2018,Recife,1400,
9525,HL4379,Televisão,3,Marianna,Pestana,3/21/2018,Recife,2500,
9534,HL4379,Televisão,2,João,Silva,2/21/2018,Recife,2500,
9543,HL1918,iPhone,3,Camille,Silva,4/15/2018,Recife,5300,
9580,HL1148,Câmera,1,Luíza,Garcia,10/15/2018,Recife,2100,
9588,HL7348,SmartWatch,4,Juan,Barbosa,2/12/2018,Recife,1400,
9589,HL7348,SmartWatch,1,Pedro,Buraco,11/19/2018,Recife,1400,
