,SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,Unnamed: 8
2439,HL9962,Android,5,Mariane,Ferreira,3/25/2018,Fortaleza,3400,
2446,HL7348,SmartWatch,4,Pedro,Rodrigues,10/25/2018,Fortaleza,1400,
2447,HL4379,Televisão,2,Célio,Xavier,3/26/2018,Fortaleza,2500,
2452,HL4379,Televisão,1,Tiago,Pereira,10/5/2018,Fortaleza,2500,
2468,HL1918,iPhone,4,Rilson,Dias,6/6/2018,Fortaleza,5300,
2474,HL4379,Televisão,5,Raphael,Kurtz,6/7/2018,Fortaleza,2500,
2489,HL1918,iPhone,5,Adriane,Gomes,8/8/2018,Fortaleza,5300,
2516,HL7348,SmartWatch,4,Raissa,Sales,10/5/2018,Fortaleza,1400,
2517,HL9962,Android,2,Gabrielle,Costa,3/27/2018,Fortaleza,3400,
2537,HL8851,Notebook,4,Luana,Santos,6/18/2018,Fortaleza,3500,
2546,HL1918,iPhone,4,Paloma,Sperandei,7/17/2018,Fortaleza,5300,
2556,HL1918,iPhone,5,Stefan,Santos,4/14/2018,Fortaleza,5300,
2560,HL2714,Tablet,2,Thiago,Nóbrega,11/13/2018,Fortaleza,1600,
2564,HL4379,Televisão,5,Guido,Monteiro,11/15/2018,Fortaleza,2500,
2570,HL1918,iPhone,3,João,Rodrigues,9/12/2018,Fortaleza,5300,
2576,HL4379,Televisão,2,Laura,Araujo,1/17/2018,Fortaleza,2500,
2578,HL8851,Notebook,5,Paula,Cavalcanti,12/25/2018,Fortaleza,3500,
2581,HL4379,Televisão,3,Breno,Britto,6/8/2018,Fortaleza,2500,
2587,HL1918,iPhone,4,Giovana,Vilela,10/10/2018,Fortaleza,5300,
2589,HL4379,Televisão,5,Breno,Costa,2/4/2018,Fortaleza,2500,
2590,HL9962,Android,3,Raul,Junqueira,4/14/2018,Fortaleza,3400,
2592,HL1918,iPhone,2,Rafaella,Mello,8/16/2018,Fortaleza,5300,
2593,HL7348,SmartWatch,3,Gabrielle,Figueiredo,5/29/2018,Fortaleza,1400,
2601,HL1918,iPhone,3,Caio,Moura,2/22/2018,Fortaleza,5300,
2610,HL7348,SmartWatch,2,Rafael,Wajnsztok,9/12/2018,Fortaleza,1400,
2612,HL1148,Câmera,4,Adriana,Carneiro,6/12/2018,Fortaleza,2100,
2620,HL1918,iPhone,3,Patrick,Silva,9/25/2018,Fortaleza,5300,
2626,HL1918,iPhone,3,Lucas,Machado,11/28/2018,Fortaleza,5300,
2630,HL1148,Câmera,1,Clara,Silveira,4/27/2018,Fortaleza,2100,
2637,HL2714,Tablet,1,Júlio,Freire,4/16/2018,Fortaleza,1600,
2643,HL1918,iPhone,2,Giulia,Lopes,3/4/2018,Fortaleza,5300,
2644,HL1918,iPhone,2,Pedro,Oliveira,11/27/2018,Fortaleza,5300,
2657,HL1918,iPhone,2,Elena,Barreto,7/19/2018,Fortaleza,5300,
2658,HL1148,Câmera,1,Adriane,Chagas,5/30/2018,Fortaleza,2100,
2662,HL9962,Android,4,Luiza,Marques,6/17/2018,Fortaleza,3400,
2664,HL8851,Notebook,2,Anna,Silva,1/17/2018,Fortaleza,3500,
2676,HL2714,Tablet,2,Bianca,Procaci,12/25/2018,Fortaleza,1600,
2677,HL7348,SmartWatch,2,Clara,Bruno,9/16/2018,Fortaleza,1400,
2679,HL7348,SmartWatch,1,Jorge,Fonseca,5/12/2018,Fortaleza,1400,
2685,HL1918,iPhone,2,João,Costa,5/12/2018,Fortaleza,5300,
2690,HL1918,iPhone,1,Camilla,Vieira,11/28/2018,Fortaleza,5300,
2691,HL7348,SmartWatch,2,Guilherme,Jordao,4/28/2018,Fortaleza,1400,
2692,HL4379,Televisão,5,Raíssa,Oliveira,5/4/2018,Fortaleza,2500,
2699,HL1918,iPhone,2,Joao,Silva,11/12/2018,Fortaleza,5300,
2702,HL8851,Notebook,1,Mateus,Polastri,4/30/2018,Fortaleza,3500,
2708,HL2714,Tablet,2,Leticia,Mesquita,9/5/2018,Fortaleza,1600,
2738,HL9962,Android,1,João,Bach,10/11/2018,Fortaleza,3400,
2739,HL1148,Câmera,5,Gustavo,Aragão,3/1/2018,Fortaleza,2100,
2744,HL1918,iPhone,4,Pedro,Cardoso,10/23/2018,Fortaleza,5300,
2758,HL1918,iPhone,1,Júlio,Fraga,3/26/2018,Fortaleza,5300,
2776,HL2714,Tablet,1,Vitor,Arruda,9/17/2018,Fortaleza,1600,
2784,HL1148,Câmera,4,Ulisses,Quinto,11/22/2018,Fortaleza,2100,
2790,HL8851,Notebook,2,Beatriz,Cavalcanti,3/22/2018,Fortaleza,3500,
2798,HL8851,Notebook,1,Mariane,Ferreira,11/14/2018,Fortaleza,3500,
2828,HL2714,Tablet,1,Lorena,Carvalho,4/19/2018,Fortaleza,1600,
2837,HL4379,Televisão,1,Matheus,Afonso,2/6/2018,Fortaleza,2500,
2851,HL1918,iPhone,1,Vanessa,Neves,9/9/2018,Fortaleza,5300,
2854,HL9962,Android,5,Rojane,Lima,12/17/2018,Fortaleza,3400,
2858,HL4379,Televisão,4,Breno,Quinto,10/9/2018,Fortaleza,2500,
2859,HL2714,Tablet,1,Matheus,Silva,7/7/2018,Fortaleza,1600,
2860,HL1918,iPhone,1,Isaac,Santos,3/6/2018,Fortaleza,5300,
2879,HL4379,Televisão,1,Eduardo,Ferreira,5/11/2018,Fortaleza,2500,
2884,HL2714,Tablet,4,Tadeu,Nakayama,5/3/2018,Fortaleza,1600,
2887,HL4379,Televisão,3,Lorena,Carvalho,3/15/2018,Fortaleza,2500,
2906,HL1148,Câmera,3,Fernanda,Coutinho,1/5/2018,Fortaleza,2100,
2922,HL8851,Notebook,2,Jonas,Gomes,4/17/2018,Fortaleza,3500,
2927,HL8851,Notebook,5,Maria,Motta,11/6/2018,Fortaleza,3500,
2928,HL7348,SmartWatch,3,Leandro,Ferreira,4/29/2018,Fortaleza,1400,
2931,HL1918,iPhone,4,Diego,Marchesi,10/4/2018,Fortaleza,5300,
2941,HL1148,Câmera,3,Beatriz,Li,10/9/2018,Fortaleza,2100,
2946,HL1918,iPhone,2,Philipe,Morete,9/24/2018,Fortaleza,5300,
2951,HL7348,SmartWatch,1,Letícia,Leal,8/2/2018,Fortaleza,1400,
2958,HL2714,Tablet,4,Célio,Xavier,8/13/2018,Fortaleza,1600,
2960,HL1918,iPhone,3,Luíza,Garcia,9/16/2018,Fortaleza,5300,
2961,HL4379,Televisão,5,Raissa,Maia,3/27/2018,Fortaleza,2500,
2971,HL2714,Tablet,5,Natalia,Accioly,6/24/2018,Fortaleza,1600,
2976,HL1918,iPhone,3,Leonardo,Ferreira,8/10/2018,Fortaleza,5300,
2984,HL8851,Notebook,2,Marianna,Pestana,8/13/2018,Fortaleza,3500,
2989,HL8851,Notebook,5,Tainah,Nogueira,12/28/2018,Fortaleza,3500,
2998,HL8851,Notebook,5,Nathan,Cunha,3/30/2018,Fortaleza,3500,
3001,HL1918,iPhone,3,Rodrigo,Alves,2/14/2018,Fortaleza,5300,
3003,HL4379,Televisão,4,Larissa,Vasconcellos,6/3/2018,Fortaleza,2500,
3005,HL1918,iPhone,4,Alexandre,Rodriguez,7/18/2018,Fortaleza,5300,
3008,HL1148,Câmera,3,Carolina,Siqueira,10/6/2018,Fortaleza,2100,
3021,HL1918,iPhone,1,Fernanda,Bhering,9/21/2018,Fortaleza,5300,
3024,HL2714,Tablet,4,Diego,Marchesi,8/6/2018,Fortaleza,1600,
3034,HL8851,Notebook,3,Andre,Nóbrega,4/20/2018,Fortaleza,3500,
3035,HL7348,SmartWatch,5,Beatriz,Li,6/24/2018,Fortaleza,1400,
3036,HL7348,SmartWatch,3,Julie,Ferreira,8/17/2018,Fortaleza,1400,
3048,HL1918,iPhone,3,Giselia,Thiele,5/4/2018,Fortaleza,5300,
3060,HL1918,iPhone,1,Thomáz,Bôas,8/24/2018,Fortaleza,5300,
3062,HL4379,Televisão,3,Danilo,Rubim,3/24/2018,Fortaleza,2500,
3069,HL2714,Tablet,2,Ylana,Teraoka,9/2/2018,Fortaleza,1600,
3076,HL8851,Notebook,5,Pedro,Martins,1/12/2018,Fortaleza,3500,
3081,HL1918,iPhone,1,Elaine,Santos,12/2/2018,Fortaleza,5300,
3094,HL1918,iPhone,2,Gabriel,Azevedo,2/5/2018,Fortaleza,5300,
3100,HL1918,iPhone,4,Jorge,Fonseca,12/14/2018,Fortaleza,5300,
3101,HL2714,Tablet,4,Roberta,Teixeira,11/15/2018,Fortaleza,1600,
3105,HL1148,Câmera,3,Guilherme,Santos,6/6/2018,Fortaleza,2100,
3106,HL1148,Câmera,1,Leticia,Mesquita,2/28/2018,Fortaleza,2100,
3107,HL4379,Televisão,3,Ana,Soledade,10/2/2018,Fortaleza,2500,
3117,HL1148,Câmera,2,Bárbara,Cavalcante,10/15/2018,Fortaleza,2100,
3121,HL4379,Televisão,1,Marina,Mesquita,10/6/2018,Fortaleza,2500,
3136,HL7348,SmartWatch,4,Adriane,Chagas,11/18/2018,Fortaleza,1400,
3141,HL7348,SmartWatch,4,Roberto,Nogueira,5/4/2018,Fortaleza,1400,
3143,HL4379,Televisão,2,Antônio,Oliveira,12/2/2018,Fortaleza,2500,
3149,HL4379,Televisão,2,Amanda,Braga,6/12/2018,Fortaleza,2500,
3161,HL4379,Televisão,4,Fernanda,Junior,12/5/2018,Fortaleza,2500,
3182,HL8851,Notebook,5,Bianca,Piero,12/8/2018,Fortaleza,3500,
3184,HL9962,Android,1,Myllena,Corrêa,12/24/2018,Fortaleza,3400,
3188,HL2714,Tablet,1,Carlos,Mesquita,8/14/2018,Fortaleza,1600,
3189,HL7348,SmartWatch,4,Giuseppe,Bhering,10/28/2018,Fortaleza,1400,
3208,HL4379,Televisão,5,Marina,Gama,4/20/2018,Fortaleza,2500,
3222,HL9962,Android,5,Caroline,Aquino,5/25/2018,Fortaleza,3400,
3232,HL4379,Televisão,5,Rebeca,Taylor,5/12/2018,Fortaleza,2500,
3234,HL4379,Televisão,1,Dykson,Silva,3/2/2018,Fortaleza,2500,
3240,HL8851,Notebook,2,Lívia,Marques,11/11/2018,Fortaleza,3500,
3247,HL1918,iPhone,5,João,Ribeiro,6/21/2018,Fortaleza,5300,
3257,HL8851,Notebook,2,João,Peçanha,9/19/2018,Fortaleza,3500,
3266,HL2714,Tablet,2,Desirée,Heimlich,8/22/2018,Fortaleza,1600,
3269,HL1918,iPhone,1,João,Monteiro,6/30/2018,Fortaleza,5300,
3275,HL8851,Notebook,1,Lucas,Lemos,3/16/2018,Fortaleza,3500,
3290,HL1918,iPhone,2,Rodrigo,Mendes,7/5/2018,Fortaleza,5300,
3297,HL8851,Notebook,4,Tainah,Nogueira,8/19/2018,Fortaleza,3500,
3299,HL1918,iPhone,4,Júlia,Almeida,6/18/2018,Fortaleza,5300,
3325,HL1918,iPhone,5,Thays,Castro,8/16/2018,Fortaleza,5300,
3326,HL7348,SmartWatch,1,Wilson,Meirelles,12/17/2018,Fortaleza,1400,
3327,HL9962,Android,5,Rogério,Gentile,9/4/2018,Fortaleza,3400,
3332,HL2714,Tablet,5,Rafaela,Gomes,4/17/2018,Fortaleza,1600,
3347,HL4379,Televisão,2,Giulia,Lopes,5/9/2018,Fortaleza,2500,
3348,HL7348,SmartWatch,5,Paula,Carneiro,8/28/2018,Fortaleza,1400,
3355,HL4379,Televisão,3,Rodrigo,Mendes,3/31/2018,Fortaleza,2500,
3364,HL7348,SmartWatch,5,Carolina,Vasconcelos,2/23/2018,Fortaleza,1400,
3374,HL4379,Televisão,3,Julia,Aliani,11/27/2018,Fortaleza,2500,
3380,HL8851,Notebook,5,Miguel,Carneiro,2/9/2018,Fortaleza,3500,
3381,HL1918,iPhone,5,Pedro,Ayres,2/8/2018,Fortaleza,5300,
3390,HL8851,Notebook,5,Larissa,Cruz,7/23/2018,Fortaleza,3500,
3394,HL4379,Televisão,4,Camilla,Guimarães,2/19/2018,Fortaleza,2500,
3400,HL1918,iPhone,1,Stephanie,Gonçalves,12/1/2018,Fortaleza,5300,
3403,HL8851,Notebook,3,Diego,Rodrigues,4/22/2018,Fortaleza,3500,
3407,HL9962,Android,2,Jéssica,Netto,6/14/2018,Fortaleza,3400,
3410,HL7348,SmartWatch,5,Caroline,Cavalcanti,10/11/2018,Fortaleza,1400,
3416,HL1918,iPhone,5,Iuri,Barbosa,2/22/2018,Fortaleza,5300,
3417,HL1918,iPhone,3,Paola,Abreu,10/10/2018,Fortaleza,5300,
3441,HL9962,Android,1,Marcela,Johnson,1/6/2018,Fortaleza,3400,
3448,HL7348,SmartWatch,2,Daniela,Rosa,2/2/2018,Fortaleza,1400,
3450,HL7348,SmartWatch,2,Gabriel,Brito,5/12/2018,Fortaleza,1400,
3453,HL1918,iPhone,2,Rodrigo,Bruno,7/24/2018,Fortaleza,5300,
3454,HL4379,Televisão,4,Vitor,Boccaletti,5/27/2018,Fortaleza,2500,
3455,HL1918,iPhone,2,Leandro,Melo,7/14/2018,Fortaleza,5300,
3457,HL2714,Tablet,2,João,Bach,5/11/2018,Fortaleza,1600,
3458,HL1148,Câmera,2,Gabriela,Aliani,3/16/2018,Fortaleza,2100,
3488,HL1918,iPhone,3,Silvio,Provenzano,4/16/2018,Fortaleza,5300,
3494,HL2714,Tablet,3,Wendela,Mariz,1/19/2018,Fortaleza,1600,
3495,HL4379,Televisão,1,João,Fonseca,5/13/2018,Fortaleza,2500,
3501,HL1148,Câmera,3,João,Monteiro,7/5/2018,Fortaleza,2100,
3504,HL7348,SmartWatch,4,Pedro,Pereira,8/25/2018,Fortaleza,1400,
3507,HL1148,Câmera,1,Rafael,Carneiro,10/7/2018,Fortaleza,2100,
3512,HL8851,Notebook,1,Mariana,Miranda,9/18/2018,Fortaleza,3500,
3533,HL4379,Televisão,3,Renan,Nascimento,9/12/2018,Fortaleza,2500,
3534,HL2714,Tablet,3,Bianca,Allevato,11/9/2018,Fortaleza,1600,
3542,HL1148,Câmera,3,Carlos,Silva,6/4/2018,Fortaleza,2100,
3543,HL9962,Android,1,Lucas,Aragão,11/28/2018,Fortaleza,3400,
3549,HL1148,Câmera,3,Fabio,Boccaletti,10/6/2018,Fortaleza,2100,
3550,HL1918,iPhone,5,Guilherme,Seixas,5/25/2018,Fortaleza,5300,
3554,HL9962,Android,1,Victor,Ferreira,11/20/2018,Fortaleza,3400,
3574,HL1918,iPhone,5,Rebeca,Taylor,12/16/2018,Fortaleza,5300,
3580,HL1918,iPhone,5,Breno,Britto,1/24/2018,Fortaleza,5300,
3585,HL4379,Televisão,5,Ulisses,Arruda,2/15/2018,Fortaleza,2500,
3586,HL1918,iPhone,3,Thainá,Binello,1/22/2018,Fortaleza,5300,
3594,HL4379,Televisão,5,Carlos,Souza,3/2/2018,Fortaleza,2500,
3597,HL8851,Notebook,1,Gabriela,Fernandes,6/21/2018,Fortaleza,3500,
3601,HL1918,iPhone,4,Carlos,Araujo,5/26/2018,Fortaleza,5300,
3613,HL8851,Notebook,2,Douglas,Rodrigues,2/24/2018,Fortaleza,3500,
3615,HL1918,iPhone,3,Livia,Corrêa,7/21/2018,Fortaleza,5300,
3650,HL8851,Notebook,2,Ives,Pinheiro,11/3/2018,Fortaleza,3500,
3654,HL2714,Tablet,5,Izabel,Miura,7/8/2018,Fortaleza,1600,
3658,HL1148,Câmera,5,Lucas,Chagas,7/13/2018,Fortaleza,2100,
3667,HL1148,Câmera,3,Juan,Barbosa,1/21/2018,Fortaleza,2100,
3679,HL8851,Notebook,5,Leonardo,Ferreira,8/5/2018,Fortaleza,3500,
3681,HL9962,Android,5,Thiago,Lima,9/18/2018,Fortaleza,3400,
3690,HL9962,Android,3,Paula,Calbucci,10/23/2018,Fortaleza,3400,
3696,HL1918,iPhone,4,Marina,Correa,4/5/2018,Fortaleza,5300,
3698,HL7348,SmartWatch,5,Sandy,Moreira,12/20/2018,Fortaleza,1400,
3709,HL7348,SmartWatch,2,Guilherme,Lima,5/21/2018,Fortaleza,1400,
3714,HL1918,iPhone,4,Yasser,Calbucci,9/15/2018,Fortaleza,5300,
3716,HL8851,Notebook,3,Carlos,Portela,7/25/2018,Fortaleza,3500,
3718,HL1918,iPhone,1,Breno,Varella,4/11/2018,Fortaleza,5300,
3724,HL4379,Televisão,4,David,Vasconcelos,9/16/2018,Fortaleza,2500,
3741,HL1918,iPhone,5,Matheus,Sapir,3/16/2018,Fortaleza,5300,
3742,HL2714,Tablet,1,Glenda,Santos,12/21/2018,Fortaleza,1600,
3755,HL8851,Notebook,3,Sandy,Ribeiro,4/26/2018,Fortaleza,3500,
3760,HL7348,SmartWatch,3,Laís,Oliveira,12/10/2018,Fortaleza,1400,
3769,HL7348,SmartWatch,5,Mariana,Baptista,2/28/2018,Fortaleza,1400,
3770,HL8851,Notebook,1,Rachel,Silva,1/25/2018,Fortaleza,3500,
3785,HL1918,iPhone,4,Anna,Silva,5/3/2018,Fortaleza,5300,
3787,HL1148,Câmera,3,Juliana,Barreira,7/26/2018,Fortaleza,2100,
3790,HL7348,SmartWatch,2,Felipe,Mello,4/12/2018,Fortaleza,1400,
3794,HL1918,iPhone,5,Gabriel,Puntel,8/23/2018,Fortaleza,5300,
3797,HL2714,Tablet,2,Fernanda,Junior,7/11/2018,Fortaleza,1600,
3799,HL1918,iPhone,1,Julia,Figueiredo,5/29/2018,Fortaleza,5300,
3807,HL7348,SmartWatch,2,Elena,Barreto,1/29/2018,Fortaleza,1400,
3812,HL4379,Televisão,4,Victor,Lira,9/11/2018,Fortaleza,2500,
3823,HL7348,SmartWatch,3,Luíza,Garcia,8/31/2018,Fortaleza,1400,
3830,HL9962,Android,1,Priscila,Carvalho,1/3/2018,Fortaleza,3400,
3833,HL7348,SmartWatch,2,Raphael,Ferman,11/3/2018,Fortaleza,1400,
3834,HL4379,Televisão,2,Eduardo,Veiga,3/9/2018,Fortaleza,2500,
3838,HL1918,iPhone,3,Tiago,Pereira,4/23/2018,Fortaleza,5300,
3841,HL1918,iPhone,3,André,Alves,4/5/2018,Fortaleza,5300,
3862,HL1918,iPhone,2,Matheus,Tostes,6/10/2018,Fortaleza,5300,
3867,HL2714,Tablet,5,Victor,Lira,7/23/2018,Fortaleza,1600,
3869,HL7348,SmartWatch,5,Marina,Perdomo,1/14/2018,Fortaleza,1400,
3878,HL9962,Android,1,Mariane,Racy,8/25/2018,Fortaleza,3400,
3885,HL4379,Televisão,2,Bruna,Brandao,1/18/2018,Fortaleza,2500,
3894,HL4379,Televisão,3,Camila,Sobral,12/7/2018,Fortaleza,2500,
3916,HL7348,SmartWatch,2,Daniela,Andrada,11/9/2018,Fortaleza,1400,
3928,HL7348,SmartWatch,1,Isabella,Montanholi,5/8/2018,Fortaleza,1400,
3936,HL8851,Notebook,1,Carlos,Cardoso,6/17/2018,Fortaleza,3500,
3942,HL4379,Televisão,2,Anna,Figueiredo,11/23/2018,Fortaleza,2500,
3945,HL4379,Televisão,4,Juliana,Silva,11/17/2018,Fortaleza,2500,
3946,HL1918,iPhone,5,Anna,Maia,10/3/2018,Fortaleza,5300,
3951,HL1918,iPhone,1,Izabel,Miura,8/7/2018,Fortaleza,5300,
3955,HL1918,iPhone,3,Lucas,Lemos,9/30/2018,Fortaleza,5300,
3958,HL2714,Tablet,3,Adrielle,Gabriel,3/21/2018,Fortaleza,1600,
3966,HL4379,Televisão,4,Breno,Costa,2/28/2018,Fortaleza,2500,
3969,HL1918,iPhone,3,Bianca,Tatsch,3/15/2018,Fortaleza,5300,
3970,HL4379,Televisão,3,Caio,Caldas,10/11/2018,Fortaleza,2500,
3975,HL4379,Televisão,3,Caio,Vianna,11/18/2018,Fortaleza,2500,
3984,HL2714,Tablet,5,Vitor,Boccaletti,3/31/2018,Fortaleza,1600,
3989,HL1918,iPhone,3,Samara,Pinto,3/23/2018,Fortaleza,5300,
3996,HL1148,Câmera,5,Rodrigo,Feijo,8/16/2018,Fortaleza,2100,
4013,HL4379,Televisão,1,Lucas,Aragão,8/10/2018,Fortaleza,2500,
4014,HL1148,Câmera,1,Nathan,Morelli,4/16/2018,Fortaleza,2100,
4020,HL1148,Câmera,4,Thiago,Costa,1/18/2018,Fortaleza,2100,
4021,HL8851,Notebook,2,Breno,Varella,5/12/2018,Fortaleza,3500,
4027,HL1918,iPhone,4,Deysiane,Medronho,7/11/2018,Fortaleza,5300,
4040,HL7348,SmartWatch,3,Ravena,Bhering,2/16/2018,Fortaleza,1400,
4052,HL7348,SmartWatch,2,Elena,Barreto,11/10/2018,Fortaleza,1400,
4075,HL1918,iPhone,5,Juliana,Souza,3/3/2018,Fortaleza,5300,
4080,HL2714,Tablet,2,Stephanie,Novak,11/20/2018,Fortaleza,1600,
4090,HL1918,iPhone,1,Victor,Franco,10/24/2018,Fortaleza,5300,
4096,HL4379,Televisão,2,Mateus,Duque,2/21/2018,Fortaleza,2500,
4110,HL1918,iPhone,2,Izabel,Miura,3/6/2018,Fortaleza,5300,
4113,HL1918,iPhone,3,Guilherme,Lima,11/9/2018,Fortaleza,5300,
4130,HL2714,Tablet,1,Beatriz,Perdomo,7/21/2018,Fortaleza,1600,
4132,HL2714,Tablet,1,Itai,Puntel,7/5/2018,Fortaleza,1600,
4146,HL7348,SmartWatch,4,Pedro,Rodrigues,10/27/2018,Fortaleza,1400,
4150,HL1148,Câmera,5,Camila,Bastazini,12/12/2018,Fortaleza,2100,
4161,HL1918,iPhone,2,Ana,Miura,5/10/2018,Fortaleza,5300,
4172,HL9962,Android,4,Matheus,Gomes,11/28/2018,Fortaleza,3400,
4173,HL1918,iPhone,1,Fernanda,Figueiredo,12/21/2018,Fortaleza,5300,
4181,HL1918,iPhone,2,Luiz,Xavier,7/10/2018,Fortaleza,5300,
4185,HL7348,SmartWatch,1,Rafael,Carneiro,11/13/2018,Fortaleza,1400,
4192,HL1918,iPhone,1,Beatriz,Rocha,1/29/2018,Fortaleza,5300,
4206,HL1918,iPhone,2,Jonas,Gomes,11/29/2018,Fortaleza,5300,
4209,HL2714,Tablet,3,Gabrielle,Costa,6/18/2018,Fortaleza,1600,
4223,HL7348,SmartWatch,2,Mariana,Miranda,3/1/2018,Fortaleza,1400,
4231,HL1918,iPhone,1,Marina,Marins,3/14/2018,Fortaleza,5300,
4232,HL1918,iPhone,3,Philipe,Morete,5/11/2018,Fortaleza,5300,
4235,HL2714,Tablet,3,Fernanda,Ferreira,2/26/2018,Fortaleza,1600,
4243,HL9962,Android,5,Victor,Gomes,6/26/2018,Fortaleza,3400,
4248,HL7348,SmartWatch,1,David,Assumpção,9/11/2018,Fortaleza,1400,
4252,HL1918,iPhone,4,Lívia,Tanaka,11/17/2018,Fortaleza,5300,
4262,HL8851,Notebook,2,Roberta,Nogueira,5/6/2018,Fortaleza,3500,
4264,HL1918,iPhone,4,Pedro,Conceição,2/9/2018,Fortaleza,5300,
4271,HL1148,Câmera,1,Eduardo,Nunes,6/21/2018,Fortaleza,2100,
4273,HL1918,iPhone,2,Jeferson,Sone,4/30/2018,Fortaleza,5300,
4284,HL9962,Android,5,Guilherme,Vianna,11/12/2018,Fortaleza,3400,
4291,HL1918,iPhone,1,Danilo,Rubim,9/29/2018,Fortaleza,5300,
4310,HL2714,Tablet,4,João,Pedrazza,4/25/2018,Fortaleza,1600,
4322,HL8851,Notebook,4,Sthefeson,Pereira,2/11/2018,Fortaleza,3500,
4323,HL9962,Android,4,Rafael,Carneiro,8/13/2018,Fortaleza,3400,
4326,HL1918,iPhone,2,Natalia,Marinho,12/29/2018,Fortaleza,5300,
4334,HL4379,Televisão,3,Izabel,Lopes,10/26/2018,Fortaleza,2500,
4337,HL9962,Android,1,Lucas,Valim,8/24/2018,Fortaleza,3400,
4339,HL7348,SmartWatch,5,Guilherme,Vianna,9/14/2018,Fortaleza,1400,
4352,HL1918,iPhone,3,Diego,Mello,10/29/2018,Fortaleza,5300,
4353,HL8851,Notebook,2,Priscila,Suzano,4/29/2018,Fortaleza,3500,
4367,HL1918,iPhone,4,Luiz,Campista,1/24/2018,Fortaleza,5300,
4369,HL2714,Tablet,4,Wendela,Mariz,3/7/2018,Fortaleza,1600,
4371,HL4379,Televisão,4,Ulisses,Filho,1/2/2018,Fortaleza,2500,
4382,HL7348,SmartWatch,3,Henrique,Villanova,1/2/2018,Fortaleza,1400,
4393,HL8851,Notebook,4,Bruna,Silva,3/9/2018,Fortaleza,3500,
4399,HL8851,Notebook,5,Gabriella,Sagrillo,4/25/2018,Fortaleza,3500,
4405,HL1918,iPhone,5,Beatriz,Santos,8/20/2018,Fortaleza,5300,
4418,HL1148,Câmera,1,Aline,Morais,8/9/2018,Fortaleza,2100,
4420,HL4379,Televisão,5,Gabriel,Pereira,2/13/2018,Fortaleza,2500,
4439,HL2714,Tablet,1,Lucas,Lima,10/17/2018,Fortaleza,1600,
4446,HL1148,Câmera,3,Giuseppe,Bhering,6/21/2018,Fortaleza,2100,
4454,HL4379,Televisão,5,Joyce,Souza,4/15/2018,Fortaleza,2500,
4464,HL4379,Televisão,3,Camilla,Cardeman,4/11/2018,Fortaleza,2500,
4483,HL1918,iPhone,1,Alessandra,Martins,4/8/2018,Fortaleza,5300,
4492,HL1918,iPhone,1,Roberto,Mattos,6/7/2018,Fortaleza,5300,
4496,HL7348,SmartWatch,2,Daniel,Valente,8/28/2018,Fortaleza,1400,
4504,HL1918,iPhone,3,Renan,Freire,7/17/2018,Fortaleza,5300,
4506,HL1148,Câmera,3,Lucas,Rocha,4/5/2018,Fortaleza,2100,
4512,HL2714,Tablet,3,Luis,Souza,7/5/2018,Fortaleza,1600,
4514,HL1918,iPhone,1,Luíza,Goulart,2/5/2018,Fortaleza,5300,
4517,HL2714,Tablet,3,Henrique,Lencastre,11/28/2018,Fortaleza,1600,
4519,HL1918,iPhone,4,Helvio,Pedrosa,11/22/2018,Fortaleza,5300,
4524,HL9962,Android,4,Philipe,Morete,3/30/2018,Fortaleza,3400,
4527,HL2714,Tablet,4,Silvio,Fahrnholz,12/17/2018,Fortaleza,1600,
4530,HL1918,iPhone,2,Jessica,Ferreira,9/22/2018,Fortaleza,5300,
4535,HL1148,Câmera,4,Catarina,Teixeira,7/9/2018,Fortaleza,2100,
4540,HL1148,Câmera,3,Amanda,Gontijo,8/12/2018,Fortaleza,2100,
4542,HL8851,Notebook,1,Guilherme,Lima,12/2/2018,Fortaleza,3500,
4549,HL2714,Tablet,2,João,Guadagnino,6/24/2018,Fortaleza,1600,
4559,HL1918,iPhone,1,Victor,Zakhm,2/16/2018,Fortaleza,5300,
4567,HL9962,Android,3,Joao,Pereira,2/4/2018,Fortaleza,3400,
4585,HL1148,Câmera,2,Matheus,Ramos,4/3/2018,Fortaleza,2100,
4593,HL4379,Televisão,3,Lunna,Vannier,12/22/2018,Fortaleza,2500,
4600,HL1148,Câmera,4,Luis,Oliveira,11/16/2018,Fortaleza,2100,
4602,HL7348,SmartWatch,1,João,Siqueira,4/25/2018,Fortaleza,1400,
4607,HL1918,iPhone,1,Raíssa,Oliveira,5/6/2018,Fortaleza,5300,
4610,HL9962,Android,1,Leandro,Rodrigues,1/3/2018,Fortaleza,3400,
4614,HL2714,Tablet,5,Juliana,Silva,10/8/2018,Fortaleza,1600,
4615,HL1918,iPhone,2,Gabrielle,Wanderley,10/3/2018,Fortaleza,5300,
4618,HL4379,Televisão,3,Ulisses,Filho,11/12/2018,Fortaleza,2500,
4620,HL4379,Televisão,5,Carolina,Motta,8/29/2018,Fortaleza,2500,
4630,HL2714,Tablet,2,Luana,Santana,6/24/2018,Fortaleza,1600,
4642,HL9962,Android,4,Cícero,Ramos,11/1/2018,Fortaleza,3400,
4646,HL7348,SmartWatch,1,Vanessa,Neves,6/5/2018,Fortaleza,1400,
